Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode,nitrogen_pct_of_2017_baseline,water_pct_of_2017_baseline
0.3,5130080492.322774,312870076007.45044,5.130080492322774,312.87007600745045,Optimal,1,True,2459,3235,profit,normalized,2931092705.980532,101291795242.39558,2.9310927059805323,101.29179524239558,Optimal,1,True,1788,2529,profit,normalized,8061173198.303307,414161871249.846,8.061173198303306,414.161871249846,True,Optimal|Optimal,profit,normalized,97.29446827535031,88.57446287638942
0.31,5129973680.481925,312873298212.39667,5.129973680481925,312.87329821239666,Optimal,1,True,2459,3235,profit,normalized,2930607756.3839593,101299406838.5106,2.930607756383959,101.2994068385106,Optimal,1,True,1788,2529,profit,normalized,8060581436.865885,414172705050.9073,8.060581436865885,414.17270505090727,True,Optimal|Optimal,profit,normalized,97.28732600052462,88.57677984030262
0.32,5129764819.363105,312879964213.7926,5.129764819363105,312.8799642137926,Optimal,1,True,2459,3235,profit,normalized,2930526822.4151845,101300738894.3363,2.9305268224151844,101.3007388943363,Optimal,1,True,1788,2529,profit,normalized,8060291641.77829,414180703108.1289,8.06029164177829,414.1807031081289,True,Optimal|Optimal,profit,normalized,97.28382831374097,88.57849033967892
0.33,5129614547.656723,312884878507.9121,5.129614547656723,312.8848785079121,Optimal,1,True,2459,3235,profit,normalized,2930489739.803826,101301366642.10735,2.930489739803826,101.30136664210734,Optimal,1,True,1788,2529,profit,normalized,8060104287.460548,414186245150.0195,8.060104287460549,414.1862451500195,True,Optimal|Optimal,profit,normalized,97.28156703758732,88.57967558491217
0.34,5128714490.30324,312916053914.8437,5.12871449030324,312.9160539148437,Optimal,1,True,2459,3235,profit,normalized,2930489739.803826,101301366642.10735,2.930489739803826,101.30136664210734,Optimal,1,True,1788,2529,profit,normalized,8059204230.107065,414217420556.95105,8.059204230107065,414.217420556951,True,Optimal|Optimal,profit,normalized,97.27070377991127,88.58634289331404
0.35,5127107298.983881,312973240270.4947,5.127107298983881,312.97324027049467,Optimal,1,True,2459,3235,profit,normalized,2930278405.6492944,101305313269.46803,2.9302784056492945,101.30531326946803,Optimal,1,True,1788,2529,profit,normalized,8057385704.633175,414278553539.9627,8.057385704633175,414.27855353996273,True,Optimal|Optimal,profit,normalized,97.24875505549178,88.59941705950406
0.36,5125845879.715679,313020788662.636,5.125845879715679,313.020788662636,Optimal,1,True,2459,3235,profit,normalized,2930275957.0453076,101305361043.0601,2.930275957045308,101.3053610430601,Optimal,1,True,1788,2529,profit,normalized,8056121836.760986,414326149705.6961,8.056121836760987,414.3261497056961,True,Optimal|Optimal,profit,normalized,97.23350078051593,88.60959618295183
0.37,5125699263.987741,313026596149.96844,5.125699263987742,313.02659614996844,Optimal,1,True,2459,3235,profit,normalized,2929807190.194983,101314895249.89983,2.929807190194983,101.31489524989982,Optimal,1,True,1788,2529,profit,normalized,8055506454.182724,414341491399.8683,8.055506454182725,414.3414913998683,True,Optimal|Optimal,profit,normalized,97.22607340992545,88.61287722453302
0.38,5125673923.908095,313027623080.35754,5.125673923908096,313.02762308035756,Optimal,1,True,2459,3235,profit,normalized,2929794869.7910876,101315158633.90965,2.929794869791088,101.31515863390965,Optimal,1,True,1788,2529,profit,normalized,8055468793.6991825,414342781714.2672,8.055468793699182,414.34278171426723,True,Optimal|Optimal,profit,normalized,97.22561886607294,88.6131531767941
0.39,5125501838.867655,313035072357.96246,5.125501838867655,313.03507235796246,Optimal,1,True,2459,3235,profit,normalized,2929679138.1469836,101317729794.19154,2.9296791381469838,101.31772979419155,Optimal,1,True,1788,2529,profit,normalized,8055180977.014639,414352802152.154,8.055180977014638,414.35280215215397,True,Optimal|Optimal,profit,normalized,97.22214505765889,88.61529619131383
0.4,5123267958.418935,313133794196.1577,5.123267958418935,313.13379419615774,Optimal,1,True,2459,3235,profit,normalized,2929601306.0029454,101319533392.93819,2.9296013060029455,101.31953339293818,Optimal,1,True,1788,2529,profit,normalized,8052869264.421881,414453327589.0959,8.052869264421881,414.45332758909586,True,Optimal|Optimal,profit,normalized,97.19424380284337,88.63679499939019
0.41,5122370427.107025,313175364029.70776,5.122370427107025,313.17536402970774,Optimal,1,True,2459,3235,profit,normalized,2928695219.0390234,101341649478.37209,2.928695219039023,101.34164947837209,Optimal,1,True,1788,2529,profit,normalized,8051065646.146049,414517013508.07983,8.051065646146048,414.51701350807986,True,Optimal|Optimal,profit,normalized,97.1724750011067,88.650415147594
0.42,5121564284.739802,313213963286.31647,5.121564284739803,313.21396328631647,Optimal,1,True,2459,3235,profit,normalized,2928480197.6011624,101347146530.41782,2.9284801976011625,101.34714653041782,Optimal,1,True,1788,2529,profit,normalized,8050044482.340965,414561109816.73425,8.050044482340965,414.56110981673424,True,Optimal|Optimal,profit,normalized,97.16015004703445,88.65984577635301
0.43,5120949049.259658,313245163641.8431,5.120949049259658,313.2451636418431,Optimal,1,True,2459,3235,profit,normalized,2928459489.524302,101347690715.06052,2.928459489524302,101.34769071506052,Optimal,1,True,1788,2529,profit,normalized,8049408538.78396,414592854356.90356,8.049408538783961,414.59285435690356,True,Optimal|Optimal,profit,normalized,97.15247451535812,88.66663480206964
0.44,5120096023.126979,313289930222.97144,5.120096023126979,313.28993022297146,Optimal,1,True,2459,3235,profit,normalized,2928149728.936579,101356263766.30849,2.9281497289365794,101.35626376630849,Optimal,1,True,1788,2529,profit,normalized,8048245752.063559,414646193989.2799,8.048245752063558,414.6461939892799,True,Optimal|Optimal,profit,normalized,97.13844024107867,88.6780422483261
0.45,5119737331.535925,313309669062.81854,5.119737331535925,313.30966906281856,Optimal,1,True,2459,3235,profit,normalized,2928111918.646466,101357338597.1508,2.928111918646466,101.3573385971508,Optimal,1,True,1788,2529,profit,normalized,8047849250.18239,414667007659.96936,8.04784925018239,414.6670076599694,True,Optimal|Optimal,profit,normalized,97.13365465481853,88.68249355065444
