iteration,scenario,season,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
49,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,31.429394755159123,-31.429394755159123
49,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,46.81274311279319,-46.81274311279319
50,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.330574591764464,-23.330574591764464
50,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,7.923144495347056,-7.923144495347056
50,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,20.95019121601605,-20.95019121601605
50,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,6.4473633687012395,-6.4473633687012395
50,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,30.112475448024327,-30.112475448024327
50,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.03267593314405,-39.03267593314405
50,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-2.092733126371238,2.092733126371238
50,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-12.75222552349476,12.75222552349476
50,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.437939936346439,2.437939936346439
50,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.19119382068278,4.19119382068278
50,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,13.294311532991651,-13.294311532991651
50,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.412635612142564,-4.412635612142564
50,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.586195129217225,-13.586195129217225
50,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,1.6990657472894448,-1.6990657472894448
50,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.42625680763043,-18.42625680763043
50,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.729766813991042,-7.729766813991042
50,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,21.948797337920006,-21.948797337920006
50,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,4.1856761957664235,-4.1856761957664235
50,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,26.446987150532575,-26.446987150532575
50,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.166232016235895,-47.166232016235895
51,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.254931137258207,-23.254931137258207
51,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,11.647946363422774,-11.647946363422774
51,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.225576716899972,-21.225576716899972
51,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,10.548159362435939,-10.548159362435939
51,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.276070678811006,-29.276070678811006
51,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.9605089984813,-40.9605089984813
51,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-6.1597956341132285,6.1597956341132285
51,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-16.379141567767608,16.379141567767608
51,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.291657487370298,2.291657487370298
51,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.3047237179881113,3.3047237179881113
51,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,13.146107715256296,-13.146107715256296
51,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,7.649489440422498,-7.649489440422498
51,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.862410864556624,-13.862410864556624
51,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,4.351249968339549,-4.351249968339549
51,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.132470914358876,-18.132470914358876
51,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,11.735697758317832,-11.735697758317832
51,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.012568190667768,-22.012568190667768
51,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,8.011738541096488,-8.011738541096488
51,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,30.922666498402517,-30.922666498402517
51,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,45.92936651149273,-45.92936651149273
52,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.413004062445637,-23.413004062445637
52,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,8.795098760340746,-8.795098760340746
52,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.011698735610274,-21.011698735610274
52,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.860083329367376,-7.860083329367376
52,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.62888083286528,-29.62888083286528
52,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.05059094953314,-40.05059094953314
52,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-8.633400846754991,8.633400846754991
52,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-12.038140955650238,12.038140955650238
52,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.410733101526834,2.410733101526834
52,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.227452771945629,4.227452771945629
52,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.02292419774861,-14.02292419774861
52,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,5.389574366150304,-5.389574366150304
52,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.732241165552578,-13.732241165552578
52,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.6313249342415586,-2.6313249342415586
52,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.353683507700318,-19.353683507700318
52,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,9.094000567802278,-9.094000567802278
52,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.06176460423703,-22.06176460423703
52,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.790894051876495,-5.790894051876495
52,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,35.13810091588514,-35.13810091588514
52,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.14330167907286,-47.14330167907286
53,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.463408848579288,-23.463408848579288
53,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.70245759216935,-10.70245759216935
53,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,20.985137479457194,-20.985137479457194
53,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,9.502189254253423,-9.502189254253423
53,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,28.24093890529292,-28.24093890529292
53,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.79848906294172,-40.79848906294172
53,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-4.368798282936581,4.368798282936581
53,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-17.083390177320855,17.083390177320855
53,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-1.9518150209751974,1.9518150209751974
53,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.410059395115176,4.410059395115176
53,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,16.039387513220664,-16.039387513220664
53,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.706924114047007,-4.706924114047007
53,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.91615533046352,-13.91615533046352
53,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.284584784014741,-3.284584784014741
53,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,21.71555933106552,-21.71555933106552
53,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,8.250589408808603,-8.250589408808603
53,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.13109994362331,-22.13109994362331
53,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.763380309434552,-6.763380309434552
53,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,30.79682929320635,-30.79682929320635
53,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,46.99872715040783,-46.99872715040783
54,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.059604172704894,-23.059604172704894
54,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.415102927938232,-10.415102927938232
54,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.131121832084634,-21.131121832084634
54,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,8.87256959859148,-8.87256959859148
54,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,28.678786714108405,-28.678786714108405
54,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,38.50675369491628,-38.50675369491628
54,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-7.447370667636673,7.447370667636673
54,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-9.760578610752873,9.760578610752873
54,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.656540242481543,2.656540242481543
54,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.016233790081735,4.016233790081735
54,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.028742735032147,-14.028742735032147
54,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,5.761170980498653,-5.761170980498653
54,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.63227623531405,-13.63227623531405
54,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.657771355420391,-3.657771355420391
54,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.338455155403118,-19.338455155403118
54,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,9.461025557963692,-9.461025557963692
54,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,21.8178638346806,-21.8178638346806
54,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,7.4212174191369185,-7.4212174191369185
54,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,31.475537832304838,-31.475537832304838
54,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,48.30310272255483,-48.30310272255483
55,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,24.52882333578929,-24.52882333578929
55,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.248208161778017,-10.248208161778017
55,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,22.295757476946783,-22.295757476946783
55,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,9.074760656369852,-9.074760656369852
55,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,30.480098611078184,-30.480098611078184
55,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.7318021121815,-39.7318021121815
55,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-5.997324131259774,5.997324131259774
55,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-15.669835158425423,15.669835158425423
55,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.425335565742316,2.425335565742316
55,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.949449253719594,4.949449253719594
55,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,13.487417361096803,-13.487417361096803
55,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.362788169407402,-6.362788169407402
55,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.395649864167492,-14.395649864167492
55,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.3719348469964303,-3.3719348469964303
55,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.65576361877177,-18.65576361877177
55,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.561676237428001,-10.561676237428001
55,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,23.04211784769806,-23.04211784769806
55,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,7.223492513152837,-7.223492513152837
55,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,32.42712105353048,-32.42712105353048
55,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.54938020923576,-47.54938020923576
56,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,24.810065943764965,-24.810065943764965
56,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,9.569799157103677,-9.569799157103677
56,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,22.659287005186705,-22.659287005186705
56,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,8.56668048363997,-8.56668048363997
56,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.78202876901433,-29.78202876901433
56,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.064732023844925,-40.064732023844925
56,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-5.605264195334243,5.605264195334243
56,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-14.843895912402814,14.843895912402814
56,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.4220422785484894,2.4220422785484894
56,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.6336761096311663,3.6336761096311663
56,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,16.096131461617457,-16.096131461617457
56,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,5.422619467276337,-5.422619467276337
56,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.583032568567678,-14.583032568567678
56,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.2261778963199315,-3.2261778963199315
56,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,21.948131970057066,-21.948131970057066
56,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,8.99848573248122,-8.99848573248122
56,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,23.313125989251148,-23.313125989251148
56,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.320200917957695,-6.320200917957695
56,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,34.02446747861921,-34.02446747861921
56,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.3010437827682,-47.3010437827682
57,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.409024827524533,-23.409024827524533
57,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,12.124299601695643,-12.124299601695643
57,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,20.650363573463228,-20.650363573463228
57,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,10.32380959271006,-10.32380959271006
57,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.232641315510925,-29.232641315510925
57,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,38.13129949640691,-38.13129949640691
57,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-10.559399529787536,10.559399529787536
57,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-9.692573699152863,9.692573699152863
57,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-1.9241257038805482,1.9241257038805482
57,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.0051953710124195,3.0051953710124195
57,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.342313234327907,-14.342313234327907
57,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,7.185981636867579,-7.185981636867579
57,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.82998238917945,-13.82998238917945
57,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,5.315426348685823,-5.315426348685823
57,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.60977265628364,-19.60977265628364
57,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,11.02631181077984,-11.02631181077984
57,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,21.98994958885906,-21.98994958885906
57,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,9.459586083777822,-9.459586083777822
57,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,33.15858641180326,-33.15858641180326
57,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.81015584879468,-47.81015584879468
58,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,24.392100970561387,-24.392100970561387
58,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,8.556977602872422,-8.556977602872422
58,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.85040806056353,-21.85040806056353
58,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.707773657665419,-7.707773657665419
58,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,28.21774800863382,-28.21774800863382
58,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.883199732619566,-39.883199732619566
58,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-4.029116965745366,4.029116965745366
58,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-19.018709100038397,19.018709100038397
58,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.410109384238052,2.410109384238052
58,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.715622561591188,4.715622561591188
58,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.379689276354608,-14.379689276354608
58,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,3.7464040120070377,-3.7464040120070377
58,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.39051515352383,-14.39051515352383
58,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.1749242314259303,-2.1749242314259303
58,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.664226325332386,-19.664226325332386
58,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.129848535570326,-7.129848535570326
58,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.92088671171202,-22.92088671171202
58,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.192007467614501,-5.192007467614501
58,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,21.38998215780859,-21.38998215780859
58,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,46.4877981901,-46.4877981901
59,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,24.38485550257806,-24.38485550257806
59,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,9.257418181601492,-9.257418181601492
59,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.6874275700141,-21.6874275700141
59,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.635958884493773,-7.635958884493773
59,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,27.936261604669323,-27.936261604669323
59,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.2982007625862,-40.2982007625862
59,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-6.897276321486395,6.897276321486395
59,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-16.154715879901914,16.154715879901914
59,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-1.7504742570584841,1.7504742570584841
59,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.209947178828519,4.209947178828519
59,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,16.608726178696166,-16.608726178696166
59,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,3.468579050145982,-3.468579050145982
59,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.656157342845159,-14.656157342845159
59,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.852324487136347,-2.852324487136347
59,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,22.37821826703756,-22.37821826703756
59,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,6.6315996471766985,-6.6315996471766985
59,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,23.08749039582462,-23.08749039582462
59,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.964852669062268,-5.964852669062268
59,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,22.496974501129827,-22.496974501129827
59,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,46.96411003532688,-46.96411003532688
60,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.69342141100004,-23.69342141100004
60,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,12.36423895592933,-12.36423895592933
60,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,20.93121074143752,-20.93121074143752
60,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,11.083823154198955,-11.083823154198955
60,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.311513330509648,-29.311513330509648
60,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.8034123644646,-39.8034123644646
60,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-7.722525328516099,7.722525328516099
60,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-16.2610052803461,16.2610052803461
60,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.5172672156624913,2.5172672156624913
60,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.566588504952423,3.566588504952423
60,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.383176340318665,-14.383176340318665
60,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.5760091474077,-6.5760091474077
60,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.984570813081085,-13.984570813081085
60,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,5.0455392113184185,-5.0455392113184185
60,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.780764072897316,-19.780764072897316
60,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.409876473939816,-10.409876473939816
60,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.346309123194928,-22.346309123194928
60,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,9.17272261317942,-9.17272261317942
60,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,30.45354897232958,-30.45354897232958
60,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.69284346041168,-47.69284346041168
61,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.603137285708716,-23.603137285708716
61,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.459879863003712,-10.459879863003712
61,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.484957175102746,-21.484957175102746
61,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,9.640084652998794,-9.640084652998794
61,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,30.03081201126561,-30.03081201126561
61,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.610673059789875,-39.610673059789875
61,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-7.668219036039822,7.668219036039822
61,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-16.80743586540002,16.80743586540002
61,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.079032793322316,2.079032793322316
61,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.338181259494228,4.338181259494228
61,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,15.556492766285688,-15.556492766285688
61,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.7558528472641175,-4.7558528472641175
61,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.089963829177716,-14.089963829177716
61,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.439087106654818,-3.439087106654818
61,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,21.19790858690043,-21.19790858690043
61,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,8.243213046088945,-8.243213046088945
61,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.378034835493768,-22.378034835493768
61,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.964737240416162,-6.964737240416162
61,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,33.35799080944506,-33.35799080944506
61,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.589802749196075,-47.589802749196075
62,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.792290767779207,-23.792290767779207
62,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,8.731602437393338,-8.731602437393338
62,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.902575049001477,-21.902575049001477
62,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,6.626017651523566,-6.626017651523566
62,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.186681230176536,-29.186681230176536
