scenario_key,scenario_label,strategy,metric,baseline_total,optimized_total,pct_reduction,display_pct_change,solver_status
2014-15,Realized-price 2014-15,Water based,Nitrogen Emission,287739236.80885214,264599665.6263164,8.041854645603156,-8.041854645603156,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Nitrogen Leach,2391590187.444786,2126632092.5291905,11.078741512929566,-11.078741512929566,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Greenhouse Gas emission,398546513.153932,266731446.6771558,33.073947990071815,-33.073947990071815,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Profit,828814827320.1837,871641858314.1519,-5.167261682858795,5.167261682858795,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Calorie,955924593799921.0,1017083268410980.4,-6.3978555429718496,6.3978555429718496,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Phosphorus application,4580861940.3896265,4435754417.422958,3.167690379123846,-3.167690379123846,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Nitrogen application,12891996042.564434,12495434506.196445,3.076028995499954,-3.076028995499954,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Phosphorus Surplus,3589737437.875405,3345387947.811744,6.806890316977597,-6.806890316977597,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Nitrogen Surplus,8285335580.939312,7610680412.375496,8.142762136465329,-8.142762136465329,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Water based,Water Demand,467586094005.25684,300018633018.10284,35.83670753588966,-35.83670753588966,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Nitrogen Emission,287739236.80885214,235081930.78813696,18.300356463270916,-18.300356463270916,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Nitrogen Leach,2391590187.444786,1898237378.6666772,20.628651654789362,-20.628651654789362,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Greenhouse Gas emission,398546513.153932,294564206.35844445,26.090381765634987,-26.090381765634987,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Profit,828814827320.1837,907550444005.0342,-9.499783798442316,9.499783798442316,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Calorie,955924593799921.0,986680896896789.1,-3.217440297733939,3.217440297733939,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Phosphorus application,4580861940.3896265,4122230625.329956,10.011899966159238,-10.011899966159238,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Nitrogen application,12891996042.564434,11523017829.32003,10.618822785273608,-10.618822785273608,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Phosphorus Surplus,3589737437.875405,3066758937.9538193,14.56871175043687,-14.56871175043687,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Nitrogen Surplus,8285335580.939312,6776449730.174513,18.211523673658323,-18.211523673658323,kharif:Optimal;rabi:Optimal
2014-15,Realized-price 2014-15,Nitrogen based,Water Demand,467586094005.25684,341235433066.09265,27.021903037549205,-27.021903037549205,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Nitrogen Emission,287739236.80885214,265321248.9963137,7.7910778040434305,-7.7910778040434305,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Nitrogen Leach,2391590187.444786,2125866744.242682,11.110743161478153,-11.110743161478153,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Greenhouse Gas emission,398546513.153932,275692974.4609515,30.825395440238193,-30.825395440238193,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Profit,1282506527923.9746,1343580988265.068,-4.762116918028968,4.762116918028968,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Calorie,955924593799921.0,1041195669766375.8,-8.920272218072292,8.920272218072292,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Phosphorus application,4580861940.3896265,4470774912.533735,2.403194623379716,-2.403194623379716,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Nitrogen application,12891996042.564434,12576443602.787628,2.4476616245845295,-2.4476616245845295,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Phosphorus Surplus,3589737437.875405,3360916268.5185013,6.374314927398476,-6.374314927398476,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Nitrogen Surplus,8285335580.939312,7625016938.876677,7.969727183793499,-7.969727183793499,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Water based,Water Demand,467586094005.25684,301301391182.36383,35.562371284083476,-35.562371284083476,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Nitrogen Emission,287739236.80885214,236011701.46588427,17.97722685187038,-17.97722685187038,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Nitrogen Leach,2391590187.444786,1906660319.9632757,20.27646166250654,-20.27646166250654,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Greenhouse Gas emission,398546513.153932,306021162.98856115,23.215696816204346,-23.215696816204346,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Profit,1282506527923.9746,1364371978696.1416,-6.383238524694658,6.383238524694658,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Calorie,955924593799921.0,1003742521058610.2,-5.00226979919064,5.00226979919064,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Phosphorus application,4580861940.3896265,4126340972.3590536,9.922171284470396,-9.922171284470396,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Nitrogen application,12891996042.564434,11580916109.636786,10.16972025587787,-10.16972025587787,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Phosphorus Surplus,3589737437.875405,3059758533.0546455,14.763723363969167,-14.763723363969167,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Nitrogen Surplus,8285335580.939312,6802847226.183872,17.89291864249836,-17.89291864249836,kharif:Optimal;rabi:Optimal
2015-16,Realized-price 2015-16,Nitrogen based,Water Demand,467586094005.25684,346635737763.2209,25.866970338231695,-25.866970338231695,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Nitrogen Emission,287739236.80885214,265914548.29656333,7.584884409347048,-7.584884409347048,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Nitrogen Leach,2391590187.444786,2156762025.936816,9.81891307050662,-9.81891307050662,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Greenhouse Gas emission,398546513.153932,256213873.11165076,35.712930698080804,-35.712930698080804,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Profit,958703637947.33,1081467998576.0795,-12.805246143802997,12.805246143802997,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Calorie,955924593799921.0,1035576984663736.2,-8.332497289057805,8.332497289057805,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Phosphorus application,4580861940.3896265,4439116311.167255,3.0943003973246768,-3.0943003973246768,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Nitrogen application,12891996042.564434,12649101627.417263,1.88407143738818,-1.88407143738818,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Phosphorus Surplus,3589737437.875405,3323468678.696356,7.4174995744714085,-7.4174995744714085,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Nitrogen Surplus,8285335580.939312,7651500289.907349,7.650085923980223,-7.650085923980223,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Water based,Water Demand,467586094005.25684,291397161792.0098,37.68053294828442,-37.68053294828442,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Nitrogen Emission,287739236.80885214,234566910.55048186,18.47934499586275,-18.47934499586275,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Nitrogen Leach,2391590187.444786,1916856060.8181727,19.85014527651274,-19.85014527651274,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Greenhouse Gas emission,398546513.153932,295528440.4927896,25.84844409900867,-25.84844409900867,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Profit,958703637947.33,1029227764069.1993,-7.356196777647348,7.356196777647348,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Calorie,955924593799921.0,1012237235753509.0,-5.89090837486858,5.89090837486858,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Phosphorus application,4580861940.3896265,4130353569.67224,9.83457647446735,-9.83457647446735,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Nitrogen application,12891996042.564434,11600732349.500868,10.016010622407174,-10.016010622407174,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Phosphorus Surplus,3589737437.875405,3050764466.3658514,15.01427279396083,-15.01427279396083,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Nitrogen Surplus,8285335580.939312,6771495368.713125,18.27132042435102,-18.27132042435102,kharif:Optimal;rabi:Optimal
2016-17,Realized-price 2016-17,Nitrogen based,Water Demand,467586094005.25684,339424249770.4697,27.4092505910465,-27.4092505910465,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Nitrogen Emission,287739236.80885214,266472591.3701014,7.390943854097443,-7.390943854097443,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Nitrogen Leach,2391590187.444786,2153093650.447927,9.972299528945326,-9.972299528945326,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Greenhouse Gas emission,398546513.153932,274531141.26482123,31.11691303173235,-31.11691303173235,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Profit,1215665645847.929,1257143973252.3584,-3.411984828731278,3.411984828731278,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Calorie,955924593799921.0,1036626930543101.2,-8.442332927368074,8.442332927368074,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Phosphorus application,4580861940.3896265,4496340505.705383,1.8450989308150643,-1.8450989308150643,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Nitrogen application,12891996042.564434,12646371625.423859,1.9052473824039167,-1.9052473824039167,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Phosphorus Surplus,3589737437.875405,3385774117.981908,5.681845077065391,-5.681845077065391,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Nitrogen Surplus,8285335580.939312,7665127984.499823,7.485606230196606,-7.485606230196606,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Water based,Water Demand,467586094005.25684,300666524096.0582,35.69814672617745,-35.69814672617745,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Nitrogen Emission,287739236.80885214,236520874.46049374,17.80027045195203,-17.80027045195203,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Nitrogen Leach,2391590187.444786,1918103354.188839,19.797991969595266,-19.797991969595266,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Greenhouse Gas emission,398546513.153932,300218963.56543046,24.671536782589822,-24.671536782589822,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Profit,1215665645847.929,1259737472608.6965,-3.6253246862156248,3.6253246862156248,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Calorie,955924593799921.0,1005461175546894.5,-5.182059554515627,5.182059554515627,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Phosphorus application,4580861940.3896265,4195422972.5525417,8.414114480042619,-8.414114480042619,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Nitrogen application,12891996042.564434,11643599484.364754,9.6835009418088,-9.6835009418088,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Phosphorus Surplus,3589737437.875405,3122255625.6518555,13.022729943731752,-13.022729943731752,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Nitrogen Surplus,8285335580.939312,6825365173.74713,17.621137887895475,-17.621137887895475,kharif:Optimal;rabi:Optimal
2017-18,Realized-price 2017-18,Nitrogen based,Water Demand,467586094005.25684,348227098001.31995,25.526635101897405,-25.526635101897405,kharif:Optimal;rabi:Optimal
