source_endpoint,crop_name,state_name,agriculture_year,year_code,season_name,production_tonnes
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2015 - 2016,2015,Kharif,204001.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2016 - 2017,2016,Kharif,218734.62
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2017 - 2018,2017,Kharif,231667.94
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Arunachal Pradesh,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2011 - 2012,2011,Autumn,337847.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2011 - 2012,2011,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2011 - 2012,2011,Summer,1078063.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2011 - 2012,2011,Winter,3297591.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2012 - 2013,2012,Autumn,308232.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2012 - 2013,2012,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2012 - 2013,2012,Summer,1154626.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2012 - 2013,2012,Winter,3655430.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2013 - 2014,2013,Autumn,293815.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2013 - 2014,2013,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2013 - 2014,2013,Summer,1189522.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2013 - 2014,2013,Winter,3709081.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2014 - 2015,2014,Autumn,280082.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2014 - 2015,2014,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2014 - 2015,2014,Summer,1223456.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2014 - 2015,2014,Winter,3717906.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2015 - 2016,2015,Autumn,256403.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2015 - 2016,2015,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2015 - 2016,2015,Summer,1141063.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2015 - 2016,2015,Winter,3727039.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2016 - 2017,2016,Autumn,227470.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2016 - 2017,2016,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2016 - 2017,2016,Summer,1131872.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2016 - 2017,2016,Winter,3767357.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2017 - 2018,2017,Autumn,208170.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2017 - 2018,2017,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2017 - 2018,2017,Summer,1190566.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Assam,2017 - 2018,2017,Winter,3883120.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2011 - 2012,2011,Autumn,911556.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2011 - 2012,2011,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2011 - 2012,2011,Summer,179905.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2011 - 2012,2011,Winter,7141115.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2012 - 2013,2012,Autumn,957535.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2012 - 2013,2012,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2012 - 2013,2012,Summer,282801.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2012 - 2013,2012,Winter,7076168.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2013 - 2014,2013,Autumn,797572.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2013 - 2014,2013,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2013 - 2014,2013,Summer,213774.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2013 - 2014,2013,Winter,5634961.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2014 - 2015,2014,Autumn,1009581.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2014 - 2015,2014,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2014 - 2015,2014,Summer,179774.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2014 - 2015,2014,Winter,7049728.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2015 - 2016,2015,Autumn,723486.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2015 - 2016,2015,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2015 - 2016,2015,Summer,198014.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2015 - 2016,2015,Winter,5876027.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2016 - 2017,2016,Autumn,948789.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2016 - 2017,2016,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2016 - 2017,2016,Summer,223020.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2016 - 2017,2016,Winter,7065073.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2017 - 2018,2017,Autumn,902459.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2017 - 2018,2017,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2017 - 2018,2017,Summer,142494.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Bihar,2017 - 2018,2017,Winter,7046043.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2011 - 2012,2011,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2012 - 2013,2012,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2012 - 2013,2012,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2013 - 2014,2013,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2014 - 2015,2014,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2015 - 2016,2015,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2016 - 2017,2016,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2017 - 2018,2017,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chandigarh,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2011 - 2012,2011,Kharif,6300825.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2012 - 2013,2012,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2012 - 2013,2012,Kharif,7848401.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2013 - 2014,2013,Kharif,7102729.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2014 - 2015,2014,Kharif,7977746.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2015 - 2016,2015,Kharif,5154328.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2016 - 2017,2016,Kharif,8793273.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2017 - 2018,2017,Kharif,5749044.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Chhattisgarh,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2011 - 2012,2011,Kharif,18156.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2012 - 2013,2012,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2012 - 2013,2012,Kharif,26036.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2013 - 2014,2013,Kharif,24866.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2014 - 2015,2014,Kharif,25181.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2015 - 2016,2015,Kharif,28763.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2016 - 2017,2016,Kharif,31312.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2017 - 2018,2017,Kharif,28659.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Dadra and Nagar Haveli,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2013 - 2014,2013,Kharif,3600.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2014 - 2015,2014,Kharif,3800.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2015 - 2016,2015,Kharif,2030.26
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2016 - 2017,2016,Kharif,2570.66
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2017 - 2018,2017,Kharif,2178.8
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Daman and Diu,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Delhi,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Delhi,2011 - 2012,2011,Kharif,20198.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Delhi,2011 - 2012,2011,Rabi,0.0
