crop_name,year,mospi_state_ut,des_state_name,production_tonnes_total,value_output_inr_lakh,value_output_inr,unit_price_inr_per_tonne,unit_price_inr_per_kg,join_status,value_source,production_source
Rice,2017-18,Puducherry,Puducherry,55164.0,10858.0,1085800000.0,19683.126676818214,19.683126676818215,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Punjab,Punjab,13382000.0,3188333.0,318833300000.0,23825.53429980571,23.82553429980571,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Rajasthan,Rajasthan,449368.0,185874.0,18587400000.0,41363.42596713606,41.36342596713607,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Sikkim,Sikkim,17636.0,7124.0,712400000.0,40394.64731231572,40.39464731231572,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Tamil Nadu,Tamil Nadu,6634053.0,1634355.0,163435500000.0,24635.844784477904,24.635844784477904,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Telangana,Telangana,6263375.0,1488541.0,148854100000.0,23765.79719400483,23.76579719400483,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Tripura,Tripura,810877.0,295995.0,29599500000.0,36503.07013270817,36.50307013270817,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Uttar Pradesh,Uttar Pradesh,15515619.0,3504479.0,350447900000.0,22586.78174554299,22.58678174554299,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,Uttarakhand,Uttarakhand,664361.0,154768.0,15476800000.0,23295.768415063496,23.295768415063495,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Rice,2017-18,West Bengal,West Bengal,16314681.0,3567501.0,356750100000.0,21866.814312826587,21.866814312826587,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Andhra Pradesh,Andhra Pradesh,0.0,41.0,4100000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Arunachal Pradesh,Arunachal Pradesh,3133.0,891.0,89100000.0,28439.195659112673,28.439195659112674,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Assam,Assam,45288.0,7185.0,718500000.0,15865.129835718071,15.865129835718072,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Bihar,Bihar,6530955.0,613290.0,61329000000.0,9390.510269937551,9.39051026993755,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Chandigarh,Chandigarh,2725.0,322.0,32200000.0,11816.51376146789,11.81651376146789,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Chhattisgarh,Chhattisgarh,132611.0,19788.0,1978800000.0,14921.839063124477,14.921839063124477,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,39.0,3900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Delhi,Delhi,82142.0,10924.0,1092400000.0,13298.921380049183,13.298921380049183,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Gujarat,Gujarat,4071400.0,528734.0,52873400000.0,12986.540256422852,12.986540256422852,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Haryana,Haryana,13119000.0,1630112.0,163011200000.0,12425.581218080646,12.425581218080646,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Himachal Pradesh,Himachal Pradesh,506510.0,80427.0,8042700000.0,15878.659848769028,15.878659848769027,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Jammu & Kashmir,Jammu and Kashmir,499494.0,67777.0,6777700000.0,13569.131961545083,13.569131961545082,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Jharkhand,Jharkhand,70301.0,37976.0,3797600000.0,54019.146242585455,54.01914624258546,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Karnataka,Karnataka,197839.0,28537.0,2853700000.0,14424.355157476533,14.424355157476533,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Kerala,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Madhya Pradesh,Madhya Pradesh,14537038.0,1426749.0,142674900000.0,9814.578458142574,9.814578458142574,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Maharashtra,Maharashtra,1497900.0,174874.0,17487400000.0,11674.6111222378,11.6746111222378,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Manipur,Manipur,2540.0,324.0,32400000.0,12755.905511811023,12.755905511811022,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Meghalaya,Meghalaya,0.0,75.0,7500000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Nagaland,Nagaland,0.0,918.0,91800000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Odisha,Odisha,2050.2,348.0,34800000.0,16973.95376060872,16.973953760608723,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Puducherry,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Punjab,Punjab,17982000.0,2217734.0,221773400000.0,12333.07752196641,12.33307752196641,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Rajasthan,Rajasthan,10160897.0,1137988.0,113798800000.0,11199.680500648712,11.199680500648713,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Sikkim,Sikkim,1060.0,430.0,43000000.0,40566.03773584906,40.56603773584906,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Tamil Nadu,Tamil Nadu,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Telangana,Telangana,9612.0,1184.0,118400000.0,12317.935913441532,12.317935913441532,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Tripura,Tripura,0.0,43.0,4300000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Uttar Pradesh,Uttar Pradesh,31892480.0,3620094.0,362009400000.0,11350.932884491893,11.350932884491893,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,Uttarakhand,Uttarakhand,864836.0,108142.0,10814200000.0,12504.336082216743,12.504336082216744,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2011-12,West Bengal,West Bengal,872406.0,91874.0,9187400000.0,10531.105930037162,10.531105930037162,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Andhra Pradesh,,,86.0,8600000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Arunachal Pradesh,Arunachal Pradesh,1409.0,607.0,60700000.0,43080.19872249822,43.080198722498224,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Assam,Assam,40688.0,5437.0,543700000.0,13362.662209988202,13.362662209988203,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Bihar,Bihar,6174260.0,799349.0,79934900000.0,12946.47455727488,12.946474557274879,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Chandigarh,Chandigarh,2590.0,350.0,35000000.0,13513.513513513513,13.513513513513514,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Chhattisgarh,Chhattisgarh,140471.0,21494.0,2149400000.0,15301.378932306312,15.301378932306312,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,39.0,3900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Delhi,Delhi,84802.0,8607.0,860700000.0,10149.524775359072,10.149524775359072,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Gujarat,Gujarat,2944000.0,488027.0,48802700000.0,16577.004076086956,16.577004076086958,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Haryana,Haryana,11117000.0,1503679.0,150367900000.0,13525.942250607179,13.525942250607178,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Himachal Pradesh,Himachal Pradesh,656087.0,82158.0,8215800000.0,12522.424617466892,12.522424617466891,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Jammu & Kashmir,Jammu and Kashmir,463748.0,69001.0,6900100000.0,14878.986001017794,14.878986001017795,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Jharkhand,Jharkhand,125128.0,45362.0,4536200000.0,36252.477463077805,36.2524774630778,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Karnataka,Karnataka,176458.0,32046.0,3204600000.0,18160.695462943022,18.16069546294302,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Kerala,Kerala,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Madhya Pradesh,Madhya Pradesh,16510524.0,1823653.0,182365300000.0,11045.397468911344,11.045397468911343,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Maharashtra,Maharashtra,1198100.0,182451.0,18245100000.0,15228.361572489775,15.228361572489776,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Manipur,Manipur,3650.0,415.0,41500000.0,11369.86301369863,11.36986301369863,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Meghalaya,Meghalaya,0.0,73.0,7300000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Nagaland,Nagaland,0.0,1119.0,111900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Odisha,Odisha,1914.3,297.0,29700000.0,15514.809590973202,15.514809590973202,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Puducherry,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Punjab,Punjab,16614000.0,2242008.0,224200800000.0,13494.691224268689,13.494691224268689,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Rajasthan,Rajasthan,10766607.0,1380320.0,138032000000.0,12820.380645453113,12.820380645453113,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Sikkim,Sikkim,0.0,102.0,10200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Tamil Nadu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Telangana,Telangana,9000.0,1287.0,128700000.0,14300.0,14.3,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Tripura,Tripura,0.0,109.0,10900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Uttar Pradesh,Uttar Pradesh,31332434.0,4234636.0,423463600000.0,13515.18365920758,13.51518365920758,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,Uttarakhand,Uttarakhand,853769.0,122548.0,12254800000.0,14353.76547988976,14.353765479889761,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2012-13,West Bengal,West Bengal,895397.0,125753.0,12575300000.0,14044.384781275792,14.044384781275792,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Andhra Pradesh,Andhra Pradesh,0.0,682.0,68200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Arunachal Pradesh,Arunachal Pradesh,1409.0,621.0,62100000.0,44073.81121362669,44.07381121362668,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Assam,Assam,37409.0,5099.0,509900000.0,13630.409794434494,13.630409794434494,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Bihar,Bihar,6134679.0,742734.0,74273400000.0,12107.137146051162,12.107137146051162,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Chandigarh,Chandigarh,2600.0,364.0,36400000.0,14000.0,14.0,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Chhattisgarh,Chhattisgarh,137610.0,21684.0,2168400000.0,15757.575757575758,15.757575757575758,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,43.0,4300000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Delhi,Delhi,86498.0,13967.0,1396700000.0,16147.194154778144,16.147194154778145,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Gujarat,Gujarat,4607993.0,828969.0,82896900000.0,17989.805974097617,17.989805974097617,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Haryana,Haryana,11800000.0,1654808.0,165480800000.0,14023.796610169491,14.02379661016949,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Himachal Pradesh,Himachal Pradesh,324046.0,102808.0,10280800000.0,31726.359837800806,31.726359837800807,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Jammu & Kashmir,Jammu and Kashmir,463748.0,97840.0,9784000000.0,21097.6651112242,21.0976651112242,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Jharkhand,Jharkhand,102448.0,58000.0,5800000000.0,56614.08714665001,56.61408714665001,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Karnataka,Karnataka,208137.0,39722.0,3972200000.0,19084.5452754676,19.0845452754676,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Kerala,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Madhya Pradesh,Madhya Pradesh,15722722.0,2003073.0,200307300000.0,12739.988660996487,12.739988660996486,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Maharashtra,Maharashtra,1479300.0,268500.0,26850000000.0,18150.47657675928,18.15047657675928,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Manipur,Manipur,2440.0,421.0,42100000.0,17254.09836065574,17.25409836065574,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Meghalaya,Meghalaya,0.0,86.0,8600000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Nagaland,Nagaland,0.0,1094.0,109400000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Odisha,Odisha,760.0,166.0,16600000.0,21842.105263157893,21.842105263157894,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Puducherry,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Punjab,Punjab,17620000.0,2462758.0,246275800000.0,13977.06015891033,13.97706015891033,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Rajasthan,Rajasthan,11020139.0,1425146.0,142514600000.0,12932.196227288967,12.932196227288967,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Sikkim,Sikkim,0.0,78.0,7800000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Tamil Nadu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Telangana,Telangana,3417.0,42.0,4200000.0,1229.1483757682176,1.2291483757682176,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Tripura,Tripura,0.0,28.0,2800000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Uttar Pradesh,Uttar Pradesh,31492656.0,4264368.0,426436800000.0,13540.833139002312,13.540833139002313,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,Uttarakhand,Uttarakhand,848134.0,123487.0,12348700000.0,14559.845496112643,14.559845496112642,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2013-14,West Bengal,West Bengal,927450.0,139542.0,13954200000.0,15045.770661491186,15.045770661491186,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Andhra Pradesh,Andhra Pradesh,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Arunachal Pradesh,Arunachal Pradesh,4021.0,1050.0,105000000.0,26112.90723700572,26.112907237005718,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Assam,Assam,25053.0,3956.0,395600000.0,15790.524088931465,15.790524088931464,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Bihar,Bihar,3570211.0,648163.0,64816300000.0,18154.75331850134,18.154753318501342,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Chandigarh,Chandigarh,2500.0,363.0,36300000.0,14520.0,14.52,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Chhattisgarh,Chhattisgarh,149658.0,22038.0,2203800000.0,14725.57430942549,14.72557430942549,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Dadra & Nagar Haveli,Dadra and Nagar Haveli,0.0,42.0,4200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Daman & Diu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Delhi,Delhi,85558.0,13982.0,1398200000.0,16342.130484583557,16.342130484583556,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Goa,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Gujarat,Gujarat,3292615.0,495034.0,49503400000.0,15034.676085725176,15.034676085725176,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Haryana,Haryana,10457000.0,1508341.0,150834100000.0,14424.223008511046,14.424223008511046,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Himachal Pradesh,Himachal Pradesh,638763.0,98818.0,9881800000.0,15470.213522073132,15.470213522073132,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Jammu & Kashmir,,,53812.0,5381200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Jharkhand,Jharkhand,135898.0,51116.0,5111600000.0,37613.504245831435,37.613504245831436,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Karnataka,Karnataka,257582.0,48204.0,4820400000.0,18714.04057736954,18.714040577369538,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Kerala,Kerala,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Madhya Pradesh,Madhya Pradesh,18463000.0,2654456.0,265445600000.0,14377.165141092997,14.377165141092997,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Maharashtra,Maharashtra,1307700.0,217913.0,21791300000.0,16663.83727154546,16.66383727154546,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Manipur,Manipur,2460.0,420.0,42000000.0,17073.170731707316,17.073170731707314,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Meghalaya,Meghalaya,0.0,94.0,9400000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Nagaland,Nagaland,0.0,1210.0,121000000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Odisha,Odisha,910.0,103.0,10300000.0,11318.681318681318,11.318681318681318,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Puducherry,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Punjab,Punjab,15050000.0,2183818.0,218381800000.0,14510.418604651162,14.510418604651163,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Rajasthan,Rajasthan,9823876.0,1382781.0,138278100000.0,14075.717160925076,14.075717160925077,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Sikkim,Sikkim,0.0,92.0,9200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Tamil Nadu,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Telangana,Telangana,5534.0,932.0,93200000.0,16841.34441633538,16.84134441633538,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Tripura,Tripura,0.0,151.0,15100000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Uttar Pradesh,Uttar Pradesh,20054791.0,3260374.0,326037400000.0,16257.332225501626,16.257332225501628,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,Uttarakhand,Uttarakhand,662026.0,101063.0,10106300000.0,15265.7146396063,15.2657146396063,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2014-15,West Bengal,West Bengal,938485.0,152820.0,15282000000.0,16283.691268374028,16.283691268374028,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Andhra Pradesh,Andhra Pradesh,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Arunachal Pradesh,Arunachal Pradesh,3295.0,1155.0,115500000.0,35053.11077389985,35.053110773899846,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Assam,Assam,20651.0,4898.0,489800000.0,23717.97975884945,23.717979758849452,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Wheat,2015-16,Bihar,Bihar,4736448.0,798543.0,79854300000.0,16859.53271312173,16.85953271312173,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
