Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode
0.35,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944714211.865639,101195897832.12622,2.944714211865639,101.19589783212622,Optimal,1,True,1788,2529,profit,raw,8108076210.403437,413726527439.9344,8.108076210403437,413.7265274399344,True,Optimal|Optimal,profit,raw
0.36,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944714211.865639,101195897832.12622,2.944714211865639,101.19589783212622,Optimal,1,True,1788,2529,profit,raw,8108076210.403437,413726527439.9344,8.108076210403437,413.7265274399344,True,Optimal|Optimal,profit,raw
0.37,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944714211.865639,101195897832.12622,2.944714211865639,101.19589783212622,Optimal,1,True,1788,2529,profit,raw,8108076210.403437,413726527439.9344,8.108076210403437,413.7265274399344,True,Optimal|Optimal,profit,raw
0.38,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944714211.865639,101195897832.12622,2.944714211865639,101.19589783212622,Optimal,1,True,1788,2529,profit,raw,8108076210.403437,413726527439.9344,8.108076210403437,413.7265274399344,True,Optimal|Optimal,profit,raw
0.39,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8108074874.818178,413726528284.3993,8.108074874818179,413.7265282843993,True,Optimal|Optimal,profit,raw
0.4,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8108074874.818178,413726528284.3993,8.108074874818179,413.7265282843993,True,Optimal|Optimal,profit,raw
0.41,5163361998.537797,312530629607.80817,5.1633619985377965,312.5306296078082,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8108074874.818178,413726528284.3993,8.108074874818179,413.7265282843993,True,Optimal|Optimal,profit,raw
0.42,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8107460597.306555,413726960991.8021,8.107460597306554,413.7269609918021,True,Optimal|Optimal,profit,raw
0.43,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8107460597.306555,413726960991.8021,8.107460597306554,413.7269609918021,True,Optimal|Optimal,profit,raw
0.44,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8107460597.306555,413726960991.8021,8.107460597306554,413.7269609918021,True,Optimal|Optimal,profit,raw
0.45,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2944712876.2803817,101195898676.59111,2.9447128762803816,101.19589867659111,Optimal,1,True,1788,2529,profit,raw,8107460597.306555,413726960991.8021,8.107460597306554,413.7269609918021,True,Optimal|Optimal,profit,raw
0.46,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2943933231.1838384,101196558401.05278,2.943933231183838,101.19655840105278,Optimal,1,True,1788,2529,profit,raw,8106680952.210012,413727620716.2638,8.106680952210013,413.7276207162638,True,Optimal|Optimal,profit,raw
0.47,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2943933231.1838384,101196558401.05278,2.943933231183838,101.19655840105278,Optimal,1,True,1788,2529,profit,raw,8106680952.210012,413727620716.2638,8.106680952210013,413.7276207162638,True,Optimal|Optimal,profit,raw
0.48,5162747721.026174,312531062315.211,5.162747721026173,312.531062315211,Optimal,1,True,2459,3235,profit,raw,2943933231.1838384,101196558401.05278,2.943933231183838,101.19655840105278,Optimal,1,True,1788,2529,profit,raw,8106680952.210012,413727620716.2638,8.106680952210013,413.7276207162638,True,Optimal|Optimal,profit,raw
0.49,5162661889.167471,312531143981.223,5.162661889167471,312.531143981223,Optimal,1,True,2459,3235,profit,raw,2943933231.1838384,101196558401.05278,2.943933231183838,101.19655840105278,Optimal,1,True,1788,2529,profit,raw,8106595120.351309,413727702382.2758,8.106595120351308,413.7277023822758,True,Optimal|Optimal,profit,raw
0.5,5162661889.167471,312531143981.223,5.162661889167471,312.531143981223,Optimal,1,True,2459,3235,profit,raw,2943913718.398182,101196577854.43944,2.943913718398182,101.19657785443944,Optimal,1,True,1788,2529,profit,raw,8106575607.565653,413727721835.6625,8.106575607565652,413.72772183566246,True,Optimal|Optimal,profit,raw
0.51,5162661521.919639,312531144352.50085,5.162661521919639,312.53114435250086,Optimal,1,True,2459,3235,profit,raw,2943913718.398182,101196577854.43944,2.943913718398182,101.19657785443944,Optimal,1,True,1788,2529,profit,raw,8106575240.317821,413727722206.9403,8.10657524031782,413.7277222069403,True,Optimal|Optimal,profit,raw
0.52,5162661521.919639,312531144352.50085,5.162661521919639,312.53114435250086,Optimal,1,True,2459,3235,profit,raw,2943913718.398182,101196577854.43944,2.943913718398182,101.19657785443944,Optimal,1,True,1788,2529,profit,raw,8106575240.317821,413727722206.9403,8.10657524031782,413.7277222069403,True,Optimal|Optimal,profit,raw
0.53,5162556440.742335,312531262610.31824,5.162556440742335,312.53126261031827,Optimal,1,True,2459,3235,profit,raw,2943913718.398182,101196577854.43944,2.943913718398182,101.19657785443944,Optimal,1,True,1788,2529,profit,raw,8106470159.140517,413727840464.7577,8.106470159140517,413.72784046475766,True,Optimal|Optimal,profit,raw
0.54,5162524313.959205,312531299756.905,5.162524313959205,312.531299756905,Optimal,1,True,2459,3235,profit,raw,2943913718.398182,101196577854.43944,2.943913718398182,101.19657785443944,Optimal,1,True,1788,2529,profit,raw,8106438032.357387,413727877611.3445,8.106438032357387,413.72787761134447,True,Optimal|Optimal,profit,raw
0.55,5162507864.129275,312531319445.64594,5.162507864129275,312.5313194456459,Optimal,1,True,2459,3235,profit,raw,2943913325.6284227,101196578329.1768,2.9439133256284227,101.1965783291768,Optimal,1,True,1788,2529,profit,raw,8106421189.757698,413727897774.82275,8.106421189757699,413.72789777482274,True,Optimal|Optimal,profit,raw
