iteration,scenario,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
6,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,17.605233645924656,-17.605233645924656
6,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,3.924510097855024,-3.924510097855024
6,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,28.438728417941775,-28.438728417941775
6,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,39.66459404361712,-39.66459404361712
6,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-20.686989943175135,20.686989943175135
6,Water based,Profit,profit,Optimal,Optimal,Optimal,-15.67740512041072,15.67740512041072
6,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-2.4212912680411427,2.4212912680411427
6,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-4.600688598880793,4.600688598880793
6,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,11.807031132165475,-11.807031132165475
6,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.83096215182519,-4.83096215182519
6,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,11.98144478546787,-11.98144478546787
6,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,1.6506793415875285,-1.6506793415875285
6,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,16.57182715276329,-16.57182715276329
6,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,8.54227962594219,-8.54227962594219
6,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,19.635849006926385,-19.635849006926385
6,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,4.70874878753836,-4.70874878753836
6,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,29.653035678315742,-29.653035678315742
6,Water based,Water Demand,water,Optimal,Optimal,Optimal,45.460039558169164,-45.460039558169164
7,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,20.577470961390286,-20.577470961390286
7,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,5.909125399515503,-5.909125399515503
7,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,17.430594407040918,-17.430594407040918
7,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,4.487828817292837,-4.487828817292837
7,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,27.892548344718453,-27.892548344718453
7,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.12223080783194,-40.12223080783194
7,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-15.457811105667677,15.457811105667677
7,Water based,Profit,profit,Optimal,Optimal,Optimal,-17.3191788719107,17.3191788719107
7,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-2.125341801664286,2.125341801664286
7,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-4.387312165295419,4.387312165295419
7,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.411775314142035,-12.411775314142035
7,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.211018091150392,-4.211018091150392
