,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
132,andhra pradesh,chittoor,2016,Rabi,maize,887.0,4711.0,5.311161217587373,,,,,342,1365.0,67284.98,17893488.0,5763240.0,12130248.0,3369.034993844194,1085.118632986627,2283.9163608575673
133,andhra pradesh,chittoor,2016,Rabi,bajra,3.0,8.0,2.6666666666666665,,,,,361,1330.0,,3427116.0,2995608.0,85008.0,1285.1685,1123.353,31.878
134,andhra pradesh,chittoor,2016,Rabi,ragi,725.0,1150.0,1.5862068965517242,,,,,328,1725.0,,3427116.0,2995608.0,85008.0,2160.5731304347823,1888.5354782608695,53.592
135,andhra pradesh,chittoor,2016,Rabi,rice,23795.0,91674.0,3.852658121454087,,,,,345,1490.0,80303.72,26872696.0,1891305.0,24981391.0,6975.105278704977,490.9091179069311,6484.196160798046
136,andhra pradesh,chittoor,2017,Rabi,maize,953.0,5780.0,6.065057712486883,191.67624211654743,86.8980148736094,37.91278252137506,162.60584067651635,342,1425.0,49333.13,17893488.0,5763240.0,12130248.0,2950.258488581315,950.2366297577855,2000.0218588235296
137,andhra pradesh,chittoor,2017,Rabi,jowar,22.0,33.0,1.5,129.30412261213974,54.63192678248909,1.1462882096069869,267.1547023427948,349,1712.5,49333.13,3048825.0,853830.0,153435.0,2032.55,569.22,102.29
138,andhra pradesh,chittoor,2017,Rabi,ragi,823.0,1086.0,1.3195625759416767,,,,,328,1900.0,,3427116.0,2995608.0,85008.0,2597.160651933702,2270.152287292818,64.42134806629835
139,andhra pradesh,chittoor,2017,Rabi,rice,49751.0,192387.0,3.8669976482884767,110.67642996678089,89.52403603955815,44.76973805339045,2053.6133429098286,345,1570.0,60845.66,26872696.0,1891305.0,24981391.0,6949.240326508548,489.0887380904115,6460.151588418136
140,andhra pradesh,chittoor,2018,Rabi,maize,729.0,2847.0,3.905349794238683,273.6229165241102,125.63639994305083,57.18066271004237,70.62146892372881,342,,,17893488.0,5763240.0,12130248.0,4581.788813487882,1475.7295258166491,3106.059287671233
141,andhra pradesh,chittoor,2018,Rabi,bajra,1.0,2.0,2.0,,,,,361,,,3427116.0,2995608.0,85008.0,1713.558,1497.804,42.504
142,andhra pradesh,chittoor,2018,Rabi,ragi,768.0,1012.0,1.3177083333333333,,,,,328,,,3427116.0,2995608.0,85008.0,2600.8153043478264,2273.346782608696,64.512
143,andhra pradesh,chittoor,2018,Rabi,rice,26519.0,95645.0,3.60665937629624,142.20986421014868,86.24181633548159,40.492627748228834,5321.528907429864,345,,,26872696.0,1891305.0,24981391.0,7450.854986920383,524.3924647916776,6926.462522128705
144,andhra pradesh,chittoor,2019,Rabi,maize,974.0,4382.0,4.498973305954825,293.4617248943686,107.08008016042662,77.06214535520479,0.0,342,,,17893488.0,5763240.0,12130248.0,3977.2380903696944,1281.012268370607,2696.225821999087
145,andhra pradesh,chittoor,2019,Rabi,bajra,1.0,4.0,4.0,,,,,361,,,3427116.0,2995608.0,85008.0,856.779,748.902,21.252
146,andhra pradesh,chittoor,2019,Rabi,jowar,11.0,16.0,1.4545454545454546,144.22961922387597,1.3774597494573644,0.0,0.0,349,,,3048825.0,853830.0,153435.0,2096.0671875000003,587.0081250000001,105.4865625
147,andhra pradesh,chittoor,2019,Rabi,ragi,902.0,1239.0,1.3736141906873611,,,,,328,,,3427116.0,2995608.0,85008.0,2494.962576271187,2180.8219661016956,61.886372881355946
148,andhra pradesh,chittoor,2019,Rabi,rice,43855.0,157410.0,3.5893284688176945,146.79622676774915,72.88985132019037,38.06607396108063,2869.4741149132137,345,,,26872696.0,1891305.0,24981391.0,7486.831097643098,526.9244696969697,6959.9066279461285
149,andhra pradesh,east godavari,2009,Rabi,maize,8005.0,59821.0,7.472954403497813,123.6481394854559,74.45378266895804,27.133445126542085,402.8602190207725,342,840.0,,17893488.0,5763240.0,12130248.0,2394.4329155313358,771.213055615921,1623.2198599154146
150,andhra pradesh,east godavari,2009,Rabi,jowar,34.0,119.0,3.5,37.789183384669606,27.11765027129956,4.834741083171806,24.22907488986784,349,840.0,,3048825.0,853830.0,153435.0,871.0928571428572,243.95142857142858,43.83857142857143
151,andhra pradesh,east godavari,2009,Rabi,ragi,4.0,7.0,1.75,59.479166665,28.02083333,8.854166665,0.0,328,840.0,,3427116.0,2995608.0,85008.0,1958.352,1711.776,48.576
152,andhra pradesh,east godavari,2009,Rabi,rice,104423.0,456537.0,4.371996590789386,105.6705324829596,50.67305011472503,56.29061330880437,1323.267921460907,345,1000.0,,26872696.0,1891305.0,24981391.0,6146.550081171953,432.5952595627517,5713.954821609202
153,andhra pradesh,east godavari,2010,Rabi,maize,7463.0,54704.0,7.33002813881817,123.16418499690876,85.20426061133692,36.01024421516639,713.032680424864,342,880.0,,17893488.0,5763240.0,12130248.0,2441.121324656332,786.2507334015794,1654.8705912547528
154,andhra pradesh,east godavari,2010,Rabi,ragi,14.0,20.0,1.4285714285714286,71.7032967032967,37.91208790879121,0.0,0.0,328,880.0,,3427116.0,2995608.0,85008.0,2398.9811999999997,2096.9256,59.505599999999994
155,andhra pradesh,east godavari,2010,Rabi,rice,172888.0,849917.0,4.915997640090694,100.78608883788726,59.582246166672775,49.50136378725031,0.0,345,1000.0,,26872696.0,1891305.0,24981391.0,5466.376912154952,384.7245540917525,5081.652358063199
156,andhra pradesh,west godavari,2011,Rabi,maize,8067.0,54017.0,6.696045617949672,150.87771465,108.9599577,41.581868642,248.44720495,342,980.0,,17893488.0,5763240.0,12130248.0,2672.2470277134976,860.6930610733658,1811.5539666401319
157,andhra pradesh,east godavari,2011,Rabi,bajra,6.0,5.0,0.8333333333333334,,,,,361,980.0,,3427116.0,2995608.0,85008.0,4112.5392,3594.7295999999997,102.00959999999999
158,andhra pradesh,east godavari,2011,Rabi,rice,139649.0,587084.0,4.203997164319114,109.5891427900331,92.04175749144612,32.70599137131414,27.19963976766236,345,1095.0,,26872696.0,1891305.0,24981391.0,6392.177480060775,449.88255844989817,5942.294921610877
159,andhra pradesh,west godavari,2012,Rabi,maize,9000.0,71000.0,7.888888888888889,168.74513612500002,84.75275874708332,42.13386706875,5.165289254166667,342,1175.0,34990.18,17893488.0,5763240.0,12130248.0,2268.18861971831,730.5515492957746,1537.637070422535
160,andhra pradesh,east godavari,2012,Rabi,rice,169000.0,746000.0,4.414201183431953,100.39966693256912,46.40398911858864,64.3365284474555,0.3182385584934185,345,1265.0,42669.85,26872696.0,1891305.0,24981391.0,6087.782337801608,428.45917560321715,5659.323162198391
161,andhra pradesh,west godavari,2013,Rabi,maize,10684.0,92096.0,8.619992512167727,339.7163121,70.21276596,0.0,425.5319149,342,1310.0,,17893488.0,5763240.0,12130248.0,2075.8124760250175,668.5899079221683,1407.2225681028494
162,andhra pradesh,east godavari,2013,Rabi,jowar,12.0,55.0,4.583333333333333,33.53581563856061,32.431460469962126,1.2237908827272728,95.99499669318182,349,1500.0,,3048825.0,853830.0,153435.0,665.1981818181819,186.29018181818182,33.476727272727274
163,andhra pradesh,east godavari,2013,Rabi,rice,169523.0,777602.0,4.586999994101095,109.73648324048192,57.09900716319184,65.37791813219658,0.0,345,1327.5,,26872696.0,1891305.0,24981391.0,5858.446922729108,412.31850935954384,5446.128413369564
164,andhra pradesh,east godavari,2014,Rabi,maize,12156.0,98257.0,8.083004277722935,266.22167815,31.530817975,0.0,0.0,342,1310.0,41509.6,17893488.0,5763240.0,12130248.0,2213.717497257193,713.0071693619793,1500.7103278952136
165,andhra pradesh,east godavari,2014,Rabi,jowar,1776.0,1160.0,0.6531531531531531,79.20557640642757,88.96408906609001,1.405297702981716,0.0,349,1540.0,23309.78,3048825.0,853830.0,153435.0,4667.856206896551,1307.243172413793,234.91427586206896
166,andhra pradesh,east godavari,2014,Rabi,ragi,6.0,9.0,1.5,,,,,328,1550.0,,3427116.0,2995608.0,85008.0,2284.744,1997.072,56.672
167,andhra pradesh,east godavari,2014,Rabi,rice,168045.0,881396.0,5.244999851230325,134.0841241358642,90.181954491814,52.69874478570204,0.0,345,1380.0,52092.45,26872696.0,1891305.0,24981391.0,5123.488419870297,360.5920026015548,4762.896417268742
168,andhra pradesh,east godavari,2015,Rabi,maize,10405.0,101053.0,9.7119654012494,373.11011905,104.212269565,37.096774195,0.0,342,1325.0,43025.34,17893488.0,5763240.0,12130248.0,1842.4167777304979,593.4164468150376,1249.0003309154602
169,andhra pradesh,east godavari,2015,Rabi,jowar,1350.0,1172.0,0.8681481481481481,29.760485164807488,17.585668152850268,3.9545364214438505,180.36987522459893,349,1580.0,20671.52,3048825.0,853830.0,153435.0,3511.871800341297,983.5072525597269,176.73826791808872
170,andhra pradesh,east godavari,2015,Rabi,rice,153904.0,749102.0,4.867332882836053,129.8314947271799,75.41909939647505,36.1177494408126,0.0,345,1430.0,53108.28,26872696.0,1891305.0,24981391.0,5521.031054761568,388.57112211688127,5132.459932644687
171,andhra pradesh,east godavari,2016,Rabi,maize,9577.0,84038.0,8.774981727054401,,,,,342,1365.0,67284.98,17893488.0,5763240.0,12130248.0,2039.1481779195126,656.7808548513768,1382.3673230681359
172,andhra pradesh,east godavari,2016,Rabi,bajra,4.0,4.0,1.0,,,,,361,1330.0,,3427116.0,2995608.0,85008.0,3427.116,2995.608,85.008
173,andhra pradesh,east godavari,2016,Rabi,jowar,1659.0,1163.0,0.7010247136829415,,,,,349,1637.5,39771.88,3048825.0,853830.0,153435.0,4349.097742906277,1217.9741788478075,218.87245485812554
174,andhra pradesh,east godavari,2016,Rabi,rice,163470.0,889386.0,5.440668012479354,,,,,345,1490.0,80303.72,26872696.0,1891305.0,24981391.0,4939.2273041401595,347.62367335442656,4591.603630785733
175,andhra pradesh,west godavari,2017,Rabi,maize,11068.0,108400.0,9.794000722804482,180.0,77.64705882,35.29411765,0.0,342,1425.0,49333.13,17893488.0,5763240.0,12130248.0,1826.9845496678968,588.4459439114391,1238.5386057564576
176,andhra pradesh,east godavari,2017,Rabi,jowar,1695.0,1088.0,0.6418879056047198,129.30412261213974,54.63192678248909,1.1462882096069869,267.1547023427948,349,1712.5,49333.13,3048825.0,853830.0,153435.0,4749.77791819853,1330.1855238970588,239.03706341911763
177,andhra pradesh,east godavari,2017,Rabi,rice,160856.0,900954.0,5.60099716516636,98.47142723047244,73.830502768707,43.56547468630419,1.7451384319021963,345,1570.0,60845.66,26872696.0,1891305.0,24981391.0,4797.841385660089,337.67290791760735,4460.168477742482
178,andhra pradesh,east godavari,2018,Rabi,maize,8451.0,68690.0,8.128032185540173,273.6229165241102,125.63639994305083,57.18066271004237,70.62146892372881,342,,,17893488.0,5763240.0,12130248.0,2201.4538810307176,709.0572316203233,1492.3966494103945
179,andhra pradesh,east godavari,2018,Rabi,jowar,1674.0,1142.0,0.6821983273596177,43.71953379905455,18.196736595890908,0.0,58.74125874909092,349,,,3048825.0,853830.0,153435.0,4469.118257443082,1251.5861821366025,224.9126007005254
180,andhra pradesh,east godavari,2018,Rabi,rice,163384.0,893711.0,5.470003182686187,131.24644087822182,69.89107902580784,55.837265376572645,0.0,345,,,26872696.0,1891305.0,24981391.0,4912.738640638864,345.7593966282165,4566.979244010648
181,andhra pradesh,east godavari,2019,Rabi,maize,9407.0,89310.0,9.493993834378657,293.4617248943686,107.08008016042662,77.06214535520479,0.0,342,,,17893488.0,5763240.0,12130248.0,1884.7166231776953,607.0406301645951,1277.6759930131002
182,andhra pradesh,east godavari,2019,Rabi,jowar,1260.0,470.0,0.373015873015873,144.22961922387597,1.3774597494573644,0.0,0.0,349,,,3048825.0,853830.0,153435.0,8173.445744680851,2288.9910638297874,411.3363829787234
183,andhra pradesh,east godavari,2019,Rabi,rice,166544.0,888271.0,5.33355149389951,130.96588770157848,77.17195232964286,48.87047707599648,0.0,345,,,26872696.0,1891305.0,24981391.0,5038.424402714938,354.6051823373723,4683.819220377565
184,andhra pradesh,guntur,2009,Rabi,maize,68798.0,529745.0,7.700005814122504,141.46654327118696,84.95802173031204,77.73793697578884,0.0,342,840.0,,17893488.0,5763240.0,12130248.0,2323.8278557117105,748.4721621157349,1575.3556935959755
185,andhra pradesh,guntur,2009,Rabi,jowar,3449.0,20422.0,5.921136561322123,37.789183384669606,27.11765027129956,4.834741083171806,24.22907488986784,349,840.0,,3048825.0,853830.0,153435.0,514.9053679855058,144.2003559886397,25.913099353638234
186,andhra pradesh,guntur,2009,Rabi,rice,112342.0,383423.0,3.4129978102579623,140.48406736142226,63.72873994164567,59.07333894146012,6809.834649778167,345,1000.0,,26872696.0,1891305.0,24981391.0,7873.634116972638,554.1477332084929,7319.486383764145
187,andhra pradesh,guntur,2010,Rabi,maize,80083.0,904377.0,11.292996016632744,138.76356631012217,82.37875065725423,67.78193301721349,0.0,342,880.0,,17893488.0,5763240.0,12130248.0,1584.476605999489,510.33755714707473,1074.1390488524144
188,andhra pradesh,guntur,2010,Rabi,bajra,118.0,220.0,1.8644067796610169,,,,,361,880.0,,3427116.0,2995608.0,85008.0,1838.1804000000002,1606.7352,45.595200000000006
189,andhra pradesh,guntur,2010,Rabi,jowar,3940.0,23995.0,6.090101522842639,110.06460734140845,62.74898634253522,8.113262910845071,21.12676056338028,349,880.0,,3048825.0,853830.0,153435.0,500.6197332777662,140.19963325692854,25.19416128360075
190,andhra pradesh,guntur,2010,Rabi,rice,58393.0,201806.0,3.455996437929204,126.69820430325566,81.76522677929955,44.243811017795046,242.14992074809103,345,1000.0,,26872696.0,1891305.0,24981391.0,7775.672366173454,547.2531682160095,7228.419197957444
191,andhra pradesh,guntur,2010,Rabi,wheat,43.0,56.0,1.302325581395349,,,,,346,1170.0,,2779625.0,391852.0,1840863.0,2134.3549107142853,300.8863571428571,1413.5198035714284
192,andhra pradesh,guntur,2011,Rabi,maize,70965.0,627331.0,8.840005636581413,158.8284881103471,78.96310308885582,51.734237989933234,889.68933873498,342,980.0,,17893488.0,5763240.0,12130248.0,2024.1489356017798,651.9498105465855,1372.1991250551944
193,andhra pradesh,guntur,2011,Rabi,jowar,21061.0,125945.0,5.980010445847776,55.625,12.5,0.0,0.0,349,990.0,,3048825.0,853830.0,153435.0,509.8360659414824,142.78068704593275,25.65798193655961
194,andhra pradesh,guntur,2011,Rabi,ragi,114.0,173.0,1.5175438596491229,2.94,5.75,0.0,150.0,328,1050.0,,3427116.0,2995608.0,85008.0,2258.330774566474,1973.9844624277457,56.01683236994219
195,andhra pradesh,guntur,2011,Rabi,rice,11012.0,39060.0,3.5470395931710863,135.37539174690485,94.94466342716213,65.84112714065537,6106.060227932625,345,1095.0,,26872696.0,1891305.0,24981391.0,7576.091355657962,533.2066221198156,7042.884733538146
196,andhra pradesh,guntur,2012,Rabi,maize,82000.0,663000.0,8.085365853658537,164.12401967928096,87.15494322681516,56.15723992527159,178.76092228917545,342,1175.0,34990.18,17893488.0,5763240.0,12130248.0,2213.0709140271492,712.7989140271493,1500.272
197,andhra pradesh,guntur,2012,Rabi,jowar,28000.0,149000.0,5.321428571428571,15.0,15.0,0.0,6000.0,349,1510.0,21895.8,3048825.0,853830.0,153435.0,572.9335570469799,160.45127516778524,28.833422818791945
198,andhra pradesh,guntur,2012,Rabi,rice,8000.0,30000.0,3.75,151.87568922594738,100.45002638561844,39.1321890955579,7232.341912151315,345,1265.0,42669.85,26872696.0,1891305.0,24981391.0,7166.052266666667,504.348,6661.704266666667
199,andhra pradesh,guntur,2013,Rabi,maize,85535.0,643394.0,7.52199684339744,159.4221644366587,102.09755075853094,40.31187063550051,0.0,342,1310.0,,17893488.0,5763240.0,12130248.0,2378.8215247266835,766.1848469211711,1612.6366778055126
200,andhra pradesh,guntur,2013,Rabi,jowar,13556.0,82027.0,6.050973738565949,33.53581563856061,32.431460469962126,1.2237908827272728,95.99499669318182,349,1500.0,,3048825.0,853830.0,153435.0,503.8569215014568,141.10621478293731,25.35707584088166
201,andhra pradesh,guntur,2013,Rabi,ragi,320.0,460.0,1.4375,107.375,17.25,0.0,500.0,328,1500.0,,3427116.0,2995608.0,85008.0,2384.0806956521737,2083.9012173913043,59.136
202,andhra pradesh,guntur,2013,Rabi,rice,48107.0,183288.0,3.810006859708566,150.98659639976754,91.09366672516242,42.83010420310411,5691.870392734461,345,1327.5,,26872696.0,1891305.0,24981391.0,7053.188350966785,496.40461806010217,6556.783732906683
203,andhra pradesh,guntur,2014,Rabi,maize,63701.0,611020.0,9.592000125586726,151.26591036952811,66.33026344288848,39.909944069990985,1016.4829931408776,342,1310.0,41509.6,17893488.0,5763240.0,12130248.0,1865.4595252004842,600.8381906320578,1264.6213345684264
204,andhra pradesh,guntur,2014,Rabi,bajra,62.0,68.0,1.096774193548387,,,,,361,1250.0,,3427116.0,2995608.0,85008.0,3124.723411764706,2731.2896470588234,77.50729411764706
205,andhra pradesh,guntur,2014,Rabi,jowar,21907.0,150983.0,6.891997991509563,79.20557640642757,88.96408906609001,1.405297702981716,0.0,349,1540.0,23309.78,3048825.0,853830.0,153435.0,442.37171916705853,123.88715159984898,22.26277491505666
206,andhra pradesh,guntur,2014,Rabi,ragi,400.0,595.0,1.4875,,,,,328,1550.0,,3427116.0,2995608.0,85008.0,2303.9435294117648,2013.8541176470587,57.14823529411765
207,andhra pradesh,guntur,2014,Rabi,rice,29695.0,111742.0,3.7629904024246494,137.63012466561764,105.87195886959874,25.30419744199056,4917.465565937057,345,1380.0,52092.45,26872696.0,1891305.0,24981391.0,7141.313988652434,502.60691570761236,6638.707072944821
208,andhra pradesh,guntur,2015,Rabi,maize,31379.0,287777.0,9.171006086873389,145.4124584474352,51.16436588368288,34.20456346965581,1516.9256468507133,342,1325.0,43025.34,17893488.0,5763240.0,12130248.0,1951.093242170152,628.4196025394662,1322.673639630686
209,andhra pradesh,guntur,2015,Rabi,bajra,4.0,8.0,2.0,,,,,361,1275.0,,3427116.0,2995608.0,85008.0,1713.558,1497.804,42.504
210,andhra pradesh,guntur,2015,Rabi,jowar,14381.0,95030.0,6.608024476740143,29.760485164807488,17.585668152850268,3.9545364214438505,180.36987522459893,349,1580.0,20671.52,3048825.0,853830.0,153435.0,461.38221956224356,129.21108313164265,23.219496316952544
211,andhra pradesh,guntur,2015,Rabi,ragi,198.0,92.0,0.4646464646464646,,,,,328,1650.0,,3427116.0,2995608.0,85008.0,7375.749652173914,6447.069391304349,182.95200000000003
212,andhra pradesh,guntur,2015,Rabi,rice,2610.0,9051.0,3.467816091954023,128.86267887586513,84.32163654720497,33.17212723780834,6917.851800709849,345,1430.0,53108.28,26872696.0,1891305.0,24981391.0,7749.169877361617,545.3879184620483,7203.781958899569
213,andhra pradesh,guntur,2016,Rabi,maize,34655.0,309538.0,8.93198672630212,,,,,342,1365.0,67284.98,17893488.0,5763240.0,12130248.0,2003.3043653444813,645.2360685925477,1358.0682967519335
214,andhra pradesh,guntur,2016,Rabi,jowar,13861.0,82764.0,5.970997763509127,,,,,349,1637.5,39771.88,3048825.0,853830.0,153435.0,510.6056174786139,142.9962016093954,25.69671034507757
215,andhra pradesh,guntur,2016,Rabi,ragi,648.0,463.0,0.7145061728395061,,,,,328,1725.0,,3427116.0,2995608.0,85008.0,4796.482004319655,4192.557200863931,118.97447948164148
216,andhra pradesh,guntur,2016,Rabi,rice,12193.0,50195.0,4.116706306897401,,,,,345,1490.0,80303.72,26872696.0,1891305.0,24981391.0,6527.717548122323,459.42189192150613,6068.295656200817
217,andhra pradesh,guntur,2017,Rabi,maize,57371.0,619722.0,10.802007983127364,354.1778141632319,156.75350015030446,59.119917307330205,0.0,342,1425.0,49333.13,17893488.0,5763240.0,12130248.0,1656.4964613939799,533.5341363385519,1122.9623250554282
218,andhra pradesh,guntur,2017,Rabi,bajra,63.0,59.0,0.9365079365079364,,,,,361,1425.0,,3427116.0,2995608.0,85008.0,3659.4628474576275,3198.7000677966107,90.77125423728815
219,andhra pradesh,guntur,2017,Rabi,jowar,34359.0,194541.0,5.662009953723915,194.28507936544,58.94253968248,0.0,0.0,349,1712.5,49333.13,3048825.0,853830.0,153435.0,538.470441577868,150.79980554227643,27.099033956852285
220,andhra pradesh,guntur,2017,Rabi,ragi,371.0,339.0,0.9137466307277629,,,,,328,1900.0,,3427116.0,2995608.0,85008.0,3750.619575221239,3278.379256637168,93.03235398230088
221,andhra pradesh,guntur,2017,Rabi,rice,18663.0,86279.0,4.622997374484274,175.79931452851312,120.0696745873834,49.23244278499271,1191.422647250729,345,1570.0,60845.66,26872696.0,1891305.0,24981391.0,5812.829604515583,409.1079546007719,5403.721649914812
222,andhra pradesh,guntur,2018,Rabi,maize,37423.0,344179.0,9.196991155171952,280.02353264276314,128.468358002807,57.65191403320175,0.0,342,,,17893488.0,5763240.0,12130248.0,1945.5806467681064,626.6440733455557,1318.9365734225505
223,andhra pradesh,guntur,2018,Rabi,jowar,32193.0,149601.0,4.647004007082285,36.0,0.0,0.0,0.0,349,,,3048825.0,853830.0,153435.0,656.0840049531754,183.73773698036777,33.018047706900354
224,andhra pradesh,guntur,2018,Rabi,ragi,918.0,764.0,0.8322440087145969,,,,,328,,,3427116.0,2995608.0,85008.0,4117.922104712042,3599.4347434554975,102.14312041884817
225,andhra pradesh,guntur,2018,Rabi,rice,30405.0,121397.0,3.992665679986844,155.99784696060033,116.34739990905015,23.91441555262336,410.60688185855264,345,,,26872696.0,1891305.0,24981391.0,6730.514937601424,473.6948073263755,6256.8201302750485
