,state,district,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
1487,madhya pradesh,satna,jowar,7600.0,18820.0,2.476315789473684
1488,madhya pradesh,satna,ragi,6.0,1.0,0.3333333333333333
1489,madhya pradesh,satna,rice,181916.0,507877.33,3.27775
1490,madhya pradesh,sehore,Maize,45630.0,40112.0,3.130154532683249
1491,madhya pradesh,sehore,bajra,60.0,100.0,2.4545454545454546
1492,madhya pradesh,sehore,barley,1000.0,1000.0,3.3823529411764706
1493,madhya pradesh,sehore,jowar,7500.0,11021.0,2.9373661670235545
1494,madhya pradesh,sehore,rice,35000.0,146362.66,4.379493117893477
1495,madhya pradesh,seoni,Maize,233932.0,873736.0,4.65
1496,madhya pradesh,seoni,bajra,100.0,100.0,1.7692307692307692
1497,madhya pradesh,seoni,jowar,11000.0,8300.0,2.24
1498,madhya pradesh,seoni,ragi,11.0,3.0,0.3333333333333333
1499,madhya pradesh,seoni,rice,182000.0,450000.0,2.9352955663385183
1500,madhya pradesh,shahdol,Maize,34500.0,34752.0,1.9333333333333331
1501,madhya pradesh,shahdol,bajra,63.0,61.0,0.9682539682539684
1502,madhya pradesh,shahdol,barley,2000.0,2190.0,2.9
1503,madhya pradesh,shahdol,jowar,3900.0,4300.0,2.15
1504,madhya pradesh,shahdol,rice,214517.0,345164.0,2.4482758620689653
1505,madhya pradesh,shajapur,Maize,45540.0,88918.0,2.1052631578947367
1506,madhya pradesh,shajapur,bajra,40.0,50.0,1.25
1507,madhya pradesh,shajapur,barley,1000.0,1000.0,2.0693877551020408
1508,madhya pradesh,shajapur,jowar,38800.0,50251.0,1.95
1509,madhya pradesh,shajapur,rice,718.0,595.0,1.33
1510,madhya pradesh,sheopur,Maize,8000.0,18000.0,2.7723214285714284
1511,madhya pradesh,sheopur,bajra,27000.0,45666.0,2.25
1512,madhya pradesh,sheopur,barley,1000.0,3000.0,3.625
1513,madhya pradesh,sheopur,jowar,7689.0,11735.0,2.3779160186625194
1514,madhya pradesh,sheopur,rice,56542.0,193182.66,3.9096621605954502
1515,madhya pradesh,shivpuri,Maize,27833.0,52862.0,2.519696969696969
1516,madhya pradesh,shivpuri,bajra,15431.0,21936.0,2.625
1517,madhya pradesh,shivpuri,barley,4600.0,14000.0,3.0434782608695654
1518,madhya pradesh,shivpuri,jowar,22315.0,17280.0,1.975
1519,madhya pradesh,shivpuri,ragi,12.0,3.0,0.25
1520,madhya pradesh,shivpuri,rice,47886.0,126923.33,2.809285714285714
1521,madhya pradesh,sidhi,Maize,37420.0,61031.0,2.5625
1522,madhya pradesh,sidhi,bajra,9000.0,12680.0,1.4247191011235956
1523,madhya pradesh,sidhi,barley,4010.0,13000.0,3.25
1524,madhya pradesh,sidhi,jowar,16900.0,26280.0,2.285217391304348
1525,madhya pradesh,sidhi,ragi,4.0,1.0,0.5
1526,madhya pradesh,sidhi,rice,127035.0,195468.66,2.685714285714285
1527,madhya pradesh,singrauli,Maize,30000.0,77490.0,2.747872340425532
1528,madhya pradesh,singrauli,bajra,23600.0,63460.0,2.6889830508474577
1529,madhya pradesh,singrauli,barley,14500.0,51430.0,3.8461538461538463
1530,madhya pradesh,singrauli,jowar,12010.0,26420.0,2.1998334721065778
1531,madhya pradesh,singrauli,ragi,2.0,1.0,0.5
1532,madhya pradesh,singrauli,rice,85446.0,279352.0,3.333333333333333
1533,madhya pradesh,surguja,Maize,44300.0,59690.0,1.6006113911830957
1534,madhya pradesh,surguja,jowar,3100.0,2800.0,1.0
1535,madhya pradesh,surguja,ragi,920.0,229.0,0.2489130434782608
1536,madhya pradesh,surguja,rice,310398.0,332677.0,1.071775591337573
1537,madhya pradesh,tikamgarh,Maize,10000.0,14000.0,2.0
1538,madhya pradesh,tikamgarh,bajra,26.0,34.0,2.0
1539,madhya pradesh,tikamgarh,barley,11982.0,27346.0,3.1824324324324325
1540,madhya pradesh,tikamgarh,jowar,27003.0,27445.0,2.04
1541,madhya pradesh,tikamgarh,ragi,1319.0,542.0,0.4109173616376042
1542,madhya pradesh,tikamgarh,rice,23166.0,19813.0,1.0
1543,madhya pradesh,ujjain,Maize,23000.0,41000.0,2.3158602150537635
1544,madhya pradesh,ujjain,bajra,100.0,100.0,1.5
1545,madhya pradesh,ujjain,barley,38.0,90.0,2.3684210526315788
1546,madhya pradesh,ujjain,jowar,52934.0,66697.0,2.1666666666666665
1547,madhya pradesh,ujjain,rice,20.0,10.0,1.33
1548,madhya pradesh,umaria,Maize,16000.0,30000.0,2.5454545454545454
1549,madhya pradesh,umaria,bajra,2000.0,4000.0,2.0
1550,madhya pradesh,umaria,barley,1000.0,1000.0,2.333333333333333
1551,madhya pradesh,umaria,jowar,1200.0,1260.0,2.1
1552,madhya pradesh,umaria,rice,72965.0,152036.0,2.333142857142857
1553,madhya pradesh,vidisha,Maize,27000.0,41000.0,2.3897880539499035
1554,madhya pradesh,vidisha,bajra,1000.0,3000.0,3.0
1555,madhya pradesh,vidisha,barley,1000.0,2000.0,3.5
1556,madhya pradesh,vidisha,jowar,10588.0,13781.0,2.45
1557,madhya pradesh,vidisha,rice,22476.0,27983.33,2.2666666666666666
1558,maharashtra,ahmednagar,Maize,68100.0,296900.0,4.867213114754098
1559,maharashtra,ahmednagar,bajra,326100.0,243900.0,1.0352035203520351
1560,maharashtra,ahmednagar,jowar,1600.0,1100.0,2.0
1561,maharashtra,ahmednagar,ragi,4800.0,7000.0,1.5217391304347827
1562,maharashtra,ahmednagar,rice,17331.0,37300.0,2.4050632911392404
1563,maharashtra,akola,Maize,3100.0,9900.0,3.193548387096774
1564,maharashtra,akola,bajra,5600.0,2900.0,0.6666666666666666
1565,maharashtra,akola,jowar,193600.0,290100.0,3.061576354679803
1566,maharashtra,akola,rice,2900.0,2000.0,0.6896551724137931
1567,maharashtra,amravati,Maize,9845.0,19690.0,3.176470588235294
1568,maharashtra,amravati,bajra,1900.0,1000.0,1.0
1569,maharashtra,amravati,jowar,119500.0,174200.0,1.5060763888888888
1570,maharashtra,amravati,rice,11000.0,9700.0,1.441860465116279
1571,maharashtra,aurangabad,Maize,212700.0,759800.0,4.525312686122692
1572,maharashtra,aurangabad,bajra,161000.0,150000.0,1.4086859688195992
1573,maharashtra,aurangabad,jowar,28100.0,40000.0,2.084507042253521
1574,maharashtra,aurangabad,ragi,317.0,331.0,1.0441640378548895
1575,maharashtra,aurangabad,rice,6500.0,3100.0,1.0909090909090908
1576,maharashtra,beed,Maize,13356.0,8800.0,2.1666666666666665
1577,maharashtra,beed,bajra,213600.0,170500.0,1.0671580671580672
1578,maharashtra,beed,jowar,80200.0,104700.0,1.3054862842892767
1579,maharashtra,beed,ragi,38.0,40.0,1.0526315789473684
1580,maharashtra,beed,rice,3800.0,2000.0,0.75
1581,maharashtra,bhandara,Maize,200.0,400.0,3.0
1582,maharashtra,bhandara,jowar,300.0,200.0,1.0
1583,maharashtra,bhandara,rice,311400.0,381500.0,2.129792133810072
1584,maharashtra,buldhana,Maize,83200.0,196200.0,3.190243902439025
1585,maharashtra,buldhana,bajra,9200.0,4900.0,1.105263157894737
1586,maharashtra,buldhana,jowar,147800.0,244500.0,1.8678380443086329
1587,maharashtra,buldhana,ragi,10.0,10.0,1.0
1588,maharashtra,buldhana,rice,700.0,400.0,1.0
1589,maharashtra,chandrapur,Maize,1100.0,1000.0,2.7666666666666666
1590,maharashtra,chandrapur,bajra,33.0,11.0,0.3333333333333333
1591,maharashtra,chandrapur,jowar,22400.0,31000.0,3.9642857142857135
1592,maharashtra,chandrapur,rice,161300.0,251700.0,1.7557145125556706
1593,maharashtra,dhule,Maize,97900.0,265100.0,3.402173913043478
1594,maharashtra,dhule,bajra,174100.0,184800.0,1.5658135283363803
1595,maharashtra,dhule,jowar,75300.0,119200.0,2.2
1596,maharashtra,dhule,ragi,9300.0,12800.0,1.625
1597,maharashtra,dhule,rice,26400.0,21200.0,2.0142857142857142
1598,maharashtra,gadchiroli,Maize,3000.0,7100.0,3.0869565217391304
1599,maharashtra,gadchiroli,bajra,18.0,6.0,0.3333333333333333
1600,maharashtra,gadchiroli,jowar,100.0,100.0,1.0
1601,maharashtra,gadchiroli,rice,171267.0,291081.0,1.8536749831422792
1602,maharashtra,gondia,Maize,200.0,500.0,4.0
1603,maharashtra,gondia,bajra,400.0,200.0,0.5
1604,maharashtra,gondia,jowar,81900.0,118100.0,1.442002442002442
1605,maharashtra,gondia,rice,192500.0,423300.0,2.497432625879131
1606,maharashtra,hingoli,Maize,2200.0,1000.0,2.0
1607,maharashtra,hingoli,bajra,1100.0,700.0,1.0
1608,maharashtra,hingoli,jowar,84100.0,112200.0,1.5869565217391304
1609,maharashtra,hingoli,rice,15900.0,9700.0,0.6689655172413793
1610,maharashtra,jalgaon,Maize,136345.0,420000.0,3.826025459688826
1611,maharashtra,jalgaon,bajra,78000.0,90400.0,1.4260355029585798
1612,maharashtra,jalgaon,jowar,159700.0,329700.0,2.346103038309115
1613,maharashtra,jalgaon,rice,1800.0,2100.0,1.5
1614,maharashtra,jalna,Maize,73500.0,196400.0,3.367968205842586
1615,maharashtra,jalna,bajra,93200.0,83900.0,1.2875574771807017
1616,maharashtra,jalna,jowar,37000.0,45800.0,1.5
1617,maharashtra,jalna,rice,1600.0,800.0,0.6666666666666666
1618,maharashtra,kolhapur,Maize,4400.0,13700.0,4.029411764705882
1619,maharashtra,kolhapur,bajra,100.0,100.0,1.0
1620,maharashtra,kolhapur,jowar,16000.0,233100.0,14.56875
1621,maharashtra,kolhapur,ragi,25800.0,45300.0,1.9113924050632911
1622,maharashtra,kolhapur,rice,113800.0,396000.0,223.72727272727272
1623,maharashtra,latur,Maize,7900.0,18500.0,2.605633802816901
1624,maharashtra,latur,bajra,10100.0,7700.0,0.7623762376237624
1625,maharashtra,latur,jowar,179700.0,254400.0,1.6616616616616615
1626,maharashtra,latur,rice,20800.0,13400.0,0.6710526315789473
1627,maharashtra,mumbai,Maize,3.0,2.0,0.6666666666666666
1628,maharashtra,nagpur,Maize,600.0,1500.0,3.0
1629,maharashtra,nagpur,bajra,100.0,100.0,1.0
1630,maharashtra,nagpur,jowar,58200.0,55900.0,1.0424242424242425
1631,maharashtra,nagpur,rice,99473.0,203262.0,2.0701729370786057
1632,maharashtra,nanded,Maize,700.0,1100.0,1.8333333333333333
1633,maharashtra,nanded,bajra,700.0,500.0,1.0
1634,maharashtra,nanded,jowar,209000.0,279500.0,1.6259453170447935
1635,maharashtra,nanded,rice,26700.0,24400.0,1.4285714285714286
1636,maharashtra,nandurbar,Maize,54056.0,127100.0,3.017123287671233
1637,maharashtra,nandurbar,bajra,19100.0,24100.0,1.4876543209876545
1638,maharashtra,nandurbar,jowar,40154.0,60100.0,2.384920634920635
1639,maharashtra,nandurbar,ragi,400.0,400.0,1.0
1640,maharashtra,nandurbar,rice,179400.0,229400.0,1.634020618556701
1641,maharashtra,nashik,Maize,181554.0,747800.0,4.71500630517024
1642,maharashtra,nashik,bajra,387500.0,403300.0,1.5980769230769232
1643,maharashtra,nashik,jowar,15500.0,23100.0,1.985074626865672
1644,maharashtra,nashik,ragi,45200.0,46500.0,1.0356347438752784
1645,maharashtra,nashik,rice,76288.0,153600.0,2.1186206896551725
1646,maharashtra,osmanabad,Maize,21200.0,23000.0,1.304635761589404
1647,maharashtra,osmanabad,bajra,20600.0,12000.0,0.6779661016949152
1648,maharashtra,osmanabad,jowar,98500.0,113400.0,1.265625
1649,maharashtra,osmanabad,ragi,1.0,1.0,1.0
1650,maharashtra,osmanabad,rice,18500.0,8500.0,0.6065573770491803
1651,maharashtra,palghar,ragi,13004.0,10500.0,0.9292035398230089
1652,maharashtra,palghar,rice,77100.0,222700.0,2.9149214659685865
1653,maharashtra,parbhani,Maize,1900.0,2600.0,1.8461538461538465
1654,maharashtra,parbhani,bajra,10500.0,8300.0,0.925925925925926
1655,maharashtra,parbhani,jowar,182600.0,255500.0,1.4396809571286142
1656,maharashtra,parbhani,rice,22900.0,10300.0,0.5520833333333334
1657,maharashtra,pune,Maize,20517.0,74600.0,4.214689265536723
1658,maharashtra,pune,bajra,160400.0,118100.0,1.314217292664482
1659,maharashtra,pune,jowar,9900.0,10400.0,1.5862068965517242
1660,maharashtra,pune,ragi,13800.0,13600.0,1.2830188679245282
1661,maharashtra,pune,rice,82100.0,153200.0,2.3846153846153846
1662,maharashtra,raigad,ragi,12600.0,10100.0,1.0
1663,maharashtra,raigad,rice,127400.0,355100.0,2.9339875111507583
1664,maharashtra,ratnagiri,ragi,19900.0,28200.0,1.5666666666666669
1665,maharashtra,ratnagiri,rice,79400.0,240930.0,3.165716237878748
1666,maharashtra,sangli,Maize,41800.0,146400.0,3.946091644204852
1667,maharashtra,sangli,bajra,105300.0,62500.0,0.8344459279038718
1668,maharashtra,sangli,jowar,131900.0,220400.0,1.8173758865248224
1669,maharashtra,sangli,ragi,900.0,1400.0,2.0
1670,maharashtra,sangli,rice,22600.0,53900.0,3.159509202453988
1671,maharashtra,satara,Maize,22139.0,59200.0,3.099476439790576
1672,maharashtra,satara,bajra,92900.0,84300.0,0.9263736263736264
1673,maharashtra,satara,jowar,69800.0,129800.0,1.859598853868195
1674,maharashtra,satara,ragi,10100.0,18000.0,1.7821782178217822
1675,maharashtra,satara,rice,52900.0,109300.0,2.414457831325301
1676,maharashtra,sindhudurg,ragi,3300.0,5200.0,2.0403041825095056
1677,maharashtra,sindhudurg,rice,75600.0,236900.0,3.2997032640949557
1678,maharashtra,solapur,Maize,27134.0,52990.0,2.486842105263158
1679,maharashtra,solapur,bajra,57200.0,22100.0,0.5725190839694656
1680,maharashtra,solapur,jowar,3688.000000000001,1819.0,1.0
1681,maharashtra,solapur,ragi,185.0,155.0,0.8378378378378378
1682,maharashtra,solapur,rice,3200.0,4200.0,1.3333333333333333
1683,maharashtra,thane,ragi,17500.0,17000.0,1.7142857142857142
1684,maharashtra,thane,rice,146700.0,391600.0,2.8274368231046934
1685,maharashtra,wardha,Maize,200.0,300.0,3.333333333333333
1686,maharashtra,wardha,bajra,100.0,100.0,1.0
1687,maharashtra,wardha,jowar,61100.0,58200.0,1.0757855822550833
1688,maharashtra,wardha,rice,800.0,500.0,1.0
1689,maharashtra,washim,Maize,1027.0,1886.0,3.0
1690,maharashtra,washim,bajra,2700.0,1500.0,0.75
1691,maharashtra,washim,jowar,71600.0,96100.0,1.51953125
1692,maharashtra,washim,rice,2000.0,1300.0,2.0
1693,maharashtra,yavatmal,Maize,1700.0,4200.0,3.0
1694,maharashtra,yavatmal,bajra,9200.0,5800.0,1.0
1695,maharashtra,yavatmal,jowar,160700.0,223700.0,1.4221233312142405
1696,maharashtra,yavatmal,rice,6700.0,4800.0,1.5
1697,manipur,bishnupur,Maize,1000.0,2200.0,2.391304347826087
1698,manipur,bishnupur,rice,33360.0,113470.0,3.797722705961152
1699,manipur,chandel,Maize,3000.0,7550.0,3.2857142857142856
1700,manipur,chandel,rice,10290.0,18740.0,2.277035236938032
1701,manipur,churachandpur,Maize,5440.0,12350.0,3.0
1702,manipur,churachandpur,rice,29320.0,47540.0,2.077797202797203
1703,manipur,imphal east,Maize,690.0,1430.0,2.3833333333333333
1704,manipur,imphal east,rice,41640.0,134700.0,3.6001664816870145
1705,manipur,imphal west,Maize,680.0,1410.0,2.35
1706,manipur,imphal west,rice,45380.0,157000.0,3.6467971530249113
1707,manipur,senapati,Maize,4000.0,8780.0,8.0
1708,manipur,senapati,rice,29810.0,62740.0,2.415864458991144
1709,manipur,tamenglong,Maize,2120.0,4580.0,4.0
1710,manipur,tamenglong,rice,27450.0,41970.0,1.905084745762712
1711,manipur,thoubal,Maize,1650.0,3450.0,2.346938775510204
1712,manipur,thoubal,rice,34800.0,123690.0,3.748803064155761
1713,manipur,ukhrul,Maize,1970.0,4930.0,3.9
1714,manipur,ukhrul,rice,16230.0,35350.0,2.4094604582409462
1715,meghalaya,east garo hills,Maize,1094.0,1588.0,1.9775840597758405
1716,meghalaya,east garo hills,rice,17731.0,35299.0,2.3101030024106946
1717,meghalaya,east jaintia hills,Maize,3071.0,3664.0,2.257703081232493
1718,meghalaya,east jaintia hills,rice,16993.0,26991.0,2.0952815135628
1719,meghalaya,east khasi hills,Maize,2113.0,7068.0,3.3450070989115
1720,meghalaya,east khasi hills,rice,5744.0,13495.0,2.3564564039839246
1721,meghalaya,north garo hills,Maize,298.0,571.0,1.916107382550336
1722,meghalaya,north garo hills,rice,8802.0,20596.0,2.340381991814461
1723,meghalaya,ri bhoi,Maize,1912.0,5149.0,3.2261904761904763
1724,meghalaya,ri bhoi,rice,11837.0,32057.0,3.382967496834107
1725,meghalaya,south garo hills,Maize,1016.0,1784.0,1.7559055118110236
1726,meghalaya,south garo hills,rice,9143.0,18901.0,2.27494883832912
1727,meghalaya,south west garo hills,Maize,1498.0,3637.0,2.427903871829105
1728,meghalaya,south west garo hills,rice,12841.0,33509.0,2.6191183367203377
1729,meghalaya,south west khasi hills,Maize,1372.0,2320.0,1.6909620991253644
1730,meghalaya,south west khasi hills,rice,1796.0,3348.0,1.866146123814836
1731,meghalaya,west garo hills,Maize,4446.0,7429.0,2.3569162436548226
1732,meghalaya,west garo hills,rice,40746.0,84360.0,2.6300880327725964
1733,meghalaya,west jaintia hills,Maize,2870.0,5387.0,1.8770034843205572
1734,meghalaya,west jaintia hills,rice,8034.0,17519.0,2.1816936488169363
1735,meghalaya,west khasi hills,Maize,4617.0,6902.0,1.9428848015488869
1736,meghalaya,west khasi hills,rice,9422.0,15376.0,1.9625274583279493
1737,mizoram,aizawl,Maize,4128.0,11248.0,2.942520265291084
1738,mizoram,aizawl,rice,29487.0,53997.0,2.18912673315495
1739,mizoram,champhai,Maize,2180.0,5434.0,2.6572127139364303
1740,mizoram,champhai,rice,13602.0,23472.0,2.331591296928328
1741,mizoram,kolasib,Maize,1920.0,3072.0,2.4285714285714284
1742,mizoram,kolasib,rice,12861.0,27207.0,2.1541567695962
1743,mizoram,lawngtlai,Maize,801.0,2366.0,2.9538077403245944
1744,mizoram,lawngtlai,rice,7062.0,11610.0,2.0858785483291413
1745,mizoram,lunglei,Maize,1720.0,3467.0,4.0
1746,mizoram,lunglei,rice,14495.0,21704.0,2.3419296895047474
1747,mizoram,mamit,Maize,1756.0,2899.0,3.3313253012048194
1748,mizoram,mamit,rice,8506.0,15868.0,2.187090589551046
1749,mizoram,saiha,Maize,1628.0,3010.0,3.642066420664207
1750,mizoram,saiha,rice,10027.0,16588.0,1.6919801277501774
1751,mizoram,serchhip,Maize,2051.0,3086.0,2.0
1752,mizoram,serchhip,rice,6093.0,14546.0,2.387329722632529
1753,nagaland,dimapur,Maize,9760.0,16280.0,2.3615107913669067
1754,nagaland,dimapur,bajra,700.0,1430.0,4.333333333333333
1755,nagaland,dimapur,barley,90.0,100.0,1.1111111111111112
1756,nagaland,dimapur,jowar,480.0,1210.0,2.520833333333333
1757,nagaland,dimapur,ragi,50.0,50.0,1.25
1758,nagaland,dimapur,rice,47420.0,128921.0,2.718705187684521
1759,nagaland,kiphire,Maize,7263.0,14382.0,1.980173482032218
1760,nagaland,kiphire,bajra,90.0,60.0,1.0
1761,nagaland,kiphire,barley,20.0,20.0,1.0
1762,nagaland,kiphire,ragi,30.0,30.0,1.0
1763,nagaland,kiphire,rice,12150.0,27537.0,2.26641975308642
1764,nagaland,kohima,Maize,7050.0,12030.0,2.156398104265403
1765,nagaland,kohima,bajra,350.0,520.0,1.6774193548387095
1766,nagaland,kohima,barley,50.0,50.0,1.0
1767,nagaland,kohima,jowar,220.0,350.0,1.6666666666666667
1768,nagaland,kohima,rice,28800.0,46670.0,2.6091891891891894
1769,nagaland,longleng,Maize,3610.0,6470.0,1.9835526315789476
1770,nagaland,longleng,bajra,90.0,60.0,1.0
1771,nagaland,longleng,barley,30.0,30.0,1.0
1772,nagaland,longleng,ragi,30.0,30.0,1.0
1773,nagaland,longleng,rice,8770.0,20077.0,2.289281641961232
1774,nagaland,mokokchung,Maize,6910.0,12690.0,2.036065573770492
1775,nagaland,mokokchung,bajra,440.0,700.0,1.6538461538461535
1776,nagaland,mokokchung,barley,40.0,40.0,1.0
1777,nagaland,mokokchung,jowar,420.0,610.0,2.0
1778,nagaland,mokokchung,ragi,80.0,80.0,1.0
1779,nagaland,mokokchung,rice,21320.0,40834.0,2.402
1780,nagaland,mon,Maize,8230.0,14850.0,2.376470588235294
1781,nagaland,mon,bajra,410.0,610.0,1.6363636363636365
1782,nagaland,mon,barley,40.0,40.0,1.0
1783,nagaland,mon,jowar,530.0,920.0,2.1578947368421053
1784,nagaland,mon,ragi,60.0,50.0,1.0
1785,nagaland,mon,rice,21530.0,47923.0,2.2258708778448675
1786,nagaland,peren,Maize,3100.0,6149.0,1.9835483870967745
1787,nagaland,peren,bajra,50.0,40.0,1.0
1788,nagaland,peren,barley,50.0,50.0,1.0
1789,nagaland,peren,rice,17720.0,45439.0,2.5642776523702038
1790,nagaland,phek,Maize,10110.0,17090.0,1.9849624060150373
1791,nagaland,phek,bajra,470.0,630.0,1.5
1792,nagaland,phek,barley,60.0,60.0,1.0
1793,nagaland,phek,jowar,410.0,690.0,1.6829268292682926
1794,nagaland,phek,rice,24710.0,48766.0,2.809101382488479
1795,nagaland,tuensang,Maize,10154.0,20150.0,1.9844396297025804
1796,nagaland,tuensang,bajra,320.0,410.0,1.48
1797,nagaland,tuensang,barley,30.0,30.0,1.0
1798,nagaland,tuensang,jowar,560.0,920.0,2.037037037037037
1799,nagaland,tuensang,ragi,80.0,70.0,0.875
1800,nagaland,tuensang,rice,26150.0,44900.0,2.377410154021677
1801,nagaland,wokha,Maize,7110.0,12910.0,2.2048192771084336
1802,nagaland,wokha,bajra,580.0,1150.0,1.9827586206896552
1803,nagaland,wokha,barley,70.0,70.0,1.0
1804,nagaland,wokha,jowar,380.0,580.0,2.071428571428572
1805,nagaland,wokha,ragi,50.0,40.0,1.0
1806,nagaland,wokha,rice,23670.0,49326.0,2.7350119904076737
1807,nagaland,zunheboto,Maize,10110.0,20030.0,2.102510460251046
1808,nagaland,zunheboto,bajra,420.0,600.0,1.5833333333333333
1809,nagaland,zunheboto,barley,50.0,50.0,1.0
1810,nagaland,zunheboto,jowar,300.0,480.0,1.7407407407407407
1811,nagaland,zunheboto,rice,16500.0,34978.0,2.7315914489311166
1812,odisha,anugul,Maize,4150.0,2280.0,2.919559902200489
1813,odisha,anugul,ragi,308.0,111.5,0.7
1814,odisha,anugul,rice,114000.0,224000.0,3.108334676769305
1815,odisha,balangir,Maize,2940.0,3775.4,3.369633507853403
1816,odisha,balangir,jowar,1040.0,710.0,0.7395833333333334
1817,odisha,balangir,ragi,4070.0,2230.0,0.9858870967741936
1818,odisha,balangir,rice,226000.0,639000.0,3.211340206185567
1819,odisha,baleshwar,Maize,510.0,410.0,5.45
1820,odisha,baleshwar,ragi,3.0,2.0,0.6666666666666666
1821,odisha,baleshwar,rice,247000.0,519330.0,2.720002095008642
1822,odisha,bargarh,Maize,800.0,1330.0,1.938372093023256
1823,odisha,bargarh,bajra,119.0,52.0,0.4369747899159664
1824,odisha,bargarh,jowar,170.0,90.0,0.7777777777777778
1825,odisha,bargarh,ragi,160.0,90.0,0.8
1826,odisha,bargarh,rice,313000.0,687000.0,2.948497854077253
1827,odisha,bhadrak,Maize,80.0,90.0,2.4
1828,odisha,bhadrak,rice,171000.0,482500.0,3.102494855967078
1829,odisha,boudh,Maize,970.0,1480.0,1.5257731958762886
1830,odisha,boudh,ragi,70.0,30.0,0.6499999999999999
1831,odisha,boudh,rice,73000.0,175720.0,3.090166908563135
1832,odisha,cuttack,Maize,1010.0,1020.0,4.6
1833,odisha,cuttack,jowar,90.0,50.0,1.0
1834,odisha,cuttack,ragi,540.0,410.0,0.8933333333333333
1835,odisha,cuttack,rice,155000.0,391530.0,3.318613324292253
1836,odisha,deogarh,Maize,650.0,1040.0,1.6966850828729283
1837,odisha,deogarh,jowar,440.0,240.0,0.6666666666666666
1838,odisha,deogarh,ragi,50.0,30.0,0.6
1839,odisha,deogarh,rice,55570.0,148000.0,3.020408163265306
1840,odisha,dhenkanal,Maize,2390.0,1280.0,1.8658536585365852
1841,odisha,dhenkanal,ragi,180.0,80.0,0.8
1842,odisha,dhenkanal,rice,125000.0,324000.0,3.306122448979592
1843,odisha,gajapati,Maize,16584.0,34419.7,2.526230967856825
1844,odisha,gajapati,bajra,1170.0,630.0,0.6363636363636364
1845,odisha,gajapati,jowar,2100.0,980.0,0.632258064516129
1846,odisha,gajapati,ragi,9940.0,8900.0,0.9127388535031848
1847,odisha,gajapati,rice,41660.0,103650.0,2.522727272727273
1848,odisha,ganjam,Maize,8240.0,9270.0,2.453125
1849,odisha,ganjam,bajra,560.0,350.0,0.6976744186046512
1850,odisha,ganjam,jowar,850.0,520.0,0.6440677966101694
1851,odisha,ganjam,ragi,43150.0,35430.0,1.0845559845559845
1852,odisha,ganjam,rice,290000.0,726160.0,2.851407930383384
1853,odisha,jagatsinghapur,Maize,420.0,610.0,1.6
1854,odisha,jagatsinghapur,ragi,350.0,180.0,0.6000000000000001
1855,odisha,jagatsinghapur,rice,101854.0,261580.0,2.981648238914852
1856,odisha,jajapur,Maize,1620.0,980.0,1.4166666666666667
1857,odisha,jajapur,jowar,220.0,100.0,0.4545454545454545
1858,odisha,jajapur,ragi,40.0,20.0,0.5
1859,odisha,jajapur,rice,148529.0,268210.0,2.57572265437434
1860,odisha,jharsuguda,Maize,470.0,750.0,4.75
1861,odisha,jharsuguda,ragi,12.0,10.0,1.0
1862,odisha,jharsuguda,rice,69000.0,172090.0,3.320918564260903
1863,odisha,kalahandi,Maize,6140.0,6750.0,1.5285751702462025
1864,odisha,kalahandi,bajra,130.0,80.0,0.7142857142857143
1865,odisha,kalahandi,jowar,1190.0,770.0,1.04
1866,odisha,kalahandi,ragi,9870.0,6290.0,0.6372847011144883
1867,odisha,kalahandi,rice,273000.0,542000.0,2.891320204230489
1868,odisha,kandhamal,Maize,15460.0,21850.0,1.4133247089262613
1869,odisha,kandhamal,bajra,210.0,70.0,0.5714285714285714
1870,odisha,kandhamal,jowar,670.0,290.0,0.5454545454545454
1871,odisha,kandhamal,ragi,2860.0,1530.0,0.6555555555555556
1872,odisha,kandhamal,rice,58000.0,89000.0,1.9593389296956976
1873,odisha,kendrapara,Maize,80.0,110.0,1.375
1874,odisha,kendrapara,ragi,10.0,10.0,1.0
1875,odisha,kendrapara,rice,142000.0,322740.0,2.5952074622064973
1876,odisha,kendujhar,Maize,24090.0,41730.0,3.114538043478261
1877,odisha,kendujhar,bajra,290.0,190.0,1.0
1878,odisha,kendujhar,jowar,450.0,250.0,0.625
1879,odisha,kendujhar,ragi,480.0,330.0,1.0333333333333334
1880,odisha,kendujhar,rice,222000.0,518160.0,2.949621449308362
1881,odisha,khordha,Maize,1410.0,1030.0,3.263636363636364
1882,odisha,khordha,jowar,180.0,60.0,0.625
1883,odisha,khordha,ragi,690.0,460.0,0.7818181818181817
1884,odisha,khordha,rice,131000.0,249410.0,2.6311847241270176
1885,odisha,koraput,Maize,16550.0,14520.0,2.386695694242864
1886,odisha,koraput,bajra,620.0,390.0,0.65
1887,odisha,koraput,jowar,2000.0,1480.0,0.7956989247311828
1888,odisha,koraput,ragi,71750.0,48930.0,0.8877469190400377
1889,odisha,koraput,rice,141000.0,299000.0,2.8553946563328574
1890,odisha,malkangiri,Maize,16060.0,14660.0,1.194009983361065
1891,odisha,malkangiri,bajra,690.0,450.0,0.6521739130434783
1892,odisha,malkangiri,jowar,1140.0,830.0,0.7280701754385965
1893,odisha,malkangiri,ragi,7930.0,3589.3,0.8248414376321354
1894,odisha,malkangiri,rice,103560.0,230720.0,2.227887215140981
1895,odisha,mayurbhanj,Maize,10290.0,11220.0,1.81815144766147
