,state,district,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),crop
35599,Telangana, MEDCHAL MALKAJGIRI,2019,Kharif,1204.0,4902.0,4.071428571428571,Maize
35601,Telangana, MULUGU,2018,Kharif,1629.0,11077.0,6.79987722529159,Maize
35603,Telangana, MULUGU,2019,Kharif,1479.0,9753.0,6.594320486815416,Maize
35605,Telangana, NAGARKURNOOL,2016,Kharif,114884.0,125338.0,1.09099613523206,Maize
35607,Telangana, NAGARKURNOOL,2017,Kharif,65344.0,131472.0,2.011998041136141,Maize
35609,Telangana, NAGARKURNOOL,2018,Kharif,58462.0,37474.0,0.6409975710718073,Maize
35611,Telangana, NAGARKURNOOL,2019,Kharif,33607.0,86119.0,2.56253161543726,Maize
35613,Telangana, NALGONDA,2013,Kharif,4313.0,5301.0,1.2290748898678414,Maize
35615,Telangana, NALGONDA,2014,Kharif,2869.0,2163.0,0.7539212269083304,Maize
35617,Telangana, NALGONDA,2015,Kharif,2251.0,1567.0,0.6961350510884051,Maize
35619,Telangana, NALGONDA,2016,Kharif,411.0,776.0,1.8880778588807785,Maize
35621,Telangana, NALGONDA,2017,Kharif,66.0,228.0,3.4545454545454546,Maize
35623,Telangana, NALGONDA,2018,Kharif,14.0,43.0,3.0714285714285716,Maize
35625,Telangana, NALGONDA,2019,Kharif,31.0,151.0,4.870967741935484,Maize
35627,Telangana, NARAYANAPET,2018,Kharif,1124.0,1351.0,1.2019572953736655,Maize
35628,Telangana, NARAYANAPET,2019,Kharif,380.0,1841.0,4.844736842105263,Maize
35630,Telangana, NIRMAL,2016,Kharif,9693.0,33499.0,3.4559991746621272,Maize
35632,Telangana, NIRMAL,2017,Kharif,7982.0,45681.0,5.723001753946379,Maize
35634,Telangana, NIRMAL,2018,Kharif,7781.0,47542.0,6.110011566636679,Maize
35636,Telangana, NIRMAL,2019,Kharif,13355.0,109365.0,8.189067764882067,Maize
35638,Telangana, NIZAMABAD,2013,Kharif,52837.0,262494.0,4.967995911955637,Maize
35640,Telangana, NIZAMABAD,2014,Kharif,39136.0,191688.0,4.897996729354047,Maize
35642,Telangana, NIZAMABAD,2015,Kharif,32976.0,146578.0,4.444990295972829,Maize
35644,Telangana, NIZAMABAD,2016,Kharif,17644.0,92896.0,5.2650192700068015,Maize
35646,Telangana, NIZAMABAD,2017,Kharif,21486.0,108075.0,5.030019547612398,Maize
35648,Telangana, NIZAMABAD,2018,Kharif,20788.0,118512.0,5.7009813353858,Maize
35650,Telangana, NIZAMABAD,2019,Kharif,22237.0,142598.0,6.412645590682196,Maize
35652,Telangana, PEDDAPALLI,2016,Kharif,8065.0,36631.0,4.541971481711097,Maize
35654,Telangana, PEDDAPALLI,2017,Kharif,1499.0,10367.0,6.915943962641761,Maize
35656,Telangana, PEDDAPALLI,2018,Kharif,1624.0,10740.0,6.613300492610837,Maize
35658,Telangana, PEDDAPALLI,2019,Kharif,1717.0,14216.0,8.279557367501456,Maize
35660,Telangana, RAJANNA,2016,Kharif,5592.0,25399.0,4.542024320457797,Maize
35662,Telangana, RAJANNA,2017,Kharif,1965.0,5604.0,2.851908396946565,Maize
35664,Telangana, RAJANNA,2018,Kharif,988.0,5091.0,5.152834008097166,Maize
35666,Telangana, RAJANNA,2019,Kharif,1594.0,11199.0,7.025721455457967,Maize
35668,Telangana, RANGAREDDI,2013,Kharif,46979.0,162406.0,3.456991421699057,Maize
35670,Telangana, RANGAREDDI,2014,Kharif,45795.0,131935.0,2.8809913746042146,Maize
35672,Telangana, RANGAREDDI,2015,Kharif,45140.0,171126.0,3.7910057598582187,Maize
35674,Telangana, RANGAREDDI,2016,Kharif,65172.0,204836.0,3.1430061989811575,Maize
35676,Telangana, RANGAREDDI,2017,Kharif,50529.0,108991.0,2.1569989510973895,Maize
35678,Telangana, RANGAREDDI,2018,Kharif,47687.0,34001.0,0.7130035439427936,Maize
35680,Telangana, RANGAREDDI,2019,Kharif,43348.0,144071.0,3.3235904770692994,Maize
35682,Telangana, SANGAREDDY,2016,Kharif,20462.0,51523.0,2.5179845567393215,Maize
35684,Telangana, SANGAREDDY,2017,Kharif,13561.0,48128.0,3.5490008111496203,Maize
35686,Telangana, SANGAREDDY,2018,Kharif,13338.0,42041.0,3.151971809866547,Maize
35688,Telangana, SANGAREDDY,2019,Kharif,11947.0,53640.0,4.489830082865992,Maize
35690,Telangana, SIDDIPET,2016,Kharif,101381.0,255277.0,2.517996468766337,Maize
35692,Telangana, SIDDIPET,2017,Kharif,68570.0,197687.0,2.8829954790724805,Maize
35694,Telangana, SIDDIPET,2018,Kharif,62873.0,162904.0,2.591000906589474,Maize
35696,Telangana, SIDDIPET,2019,Kharif,50005.0,215499.0,4.3095490450954905,Maize
35698,Telangana, SURYAPET,2016,Kharif,41.0,77.0,1.8780487804878048,Maize
35700,Telangana, SURYAPET,2017,Kharif,30.0,104.0,3.466666666666667,Maize
35702,Telangana, SURYAPET,2018,Kharif,17.0,53.0,3.1176470588235294,Maize
35704,Telangana, SURYAPET,2019,Kharif,11.0,53.0,4.818181818181818,Maize
35706,Telangana, VIKARABAD,2016,Kharif,36690.0,115317.0,3.1430089942763697,Maize
35708,Telangana, VIKARABAD,2017,Kharif,28021.0,88939.0,3.1740123478819458,Maize
35710,Telangana, VIKARABAD,2018,Kharif,25546.0,82948.0,3.2470054020198855,Maize
35712,Telangana, VIKARABAD,2019,Kharif,29506.0,153476.0,5.201518335253847,Maize
35714,Telangana, WANAPARTHY,2016,Kharif,23282.0,25401.0,1.0910145176531225,Maize
35716,Telangana, WANAPARTHY,2017,Kharif,18079.0,57329.0,3.1710271585817797,Maize
35718,Telangana, WANAPARTHY,2018,Kharif,9682.0,28601.0,2.954038421813675,Maize
35720,Telangana, WANAPARTHY,2019,Kharif,6804.0,35742.0,5.253086419753086,Maize
35722,Telangana, WARANGAL,2013,Kharif,71019.0,340891.0,4.799997183852208,Maize
35724,Telangana, WARANGAL,2014,Kharif,67200.0,267994.0,3.9880059523809526,Maize
35726,Telangana, WARANGAL,2015,Kharif,43140.0,157763.0,3.6570004636068614,Maize
35728,Telangana, WARANGAL,2016,Kharif,20548.0,87329.0,4.25,Maize
35730,Telangana, WARANGAL,2017,Kharif,15803.0,110100.0,6.967031576282984,Maize
35732,Telangana, WARANGAL,2018,Kharif,17391.0,111685.0,6.421999884997987,Maize
35734,Telangana, WARANGAL,2019,Kharif,18370.0,106633.0,5.8047359825802936,Maize
35736,Telangana, YADADRI,2016,Kharif,5183.0,9786.0,1.8880956974725063,Maize
35738,Telangana, YADADRI,2017,Kharif,1392.0,4101.0,2.9461206896551726,Maize
35740,Telangana, YADADRI,2018,Kharif,2059.0,4351.0,2.113161728994658,Maize
35742,Telangana, YADADRI,2019,Kharif,1265.0,2691.0,2.1272727272727274,Maize
35744,Tripura, DHALAI,1998,Kharif,615.0,460.0,0.7479674796747967,Maize
35745,Tripura, DHALAI,1999,Kharif,225.0,185.0,0.8222222222222222,Maize
35746,Tripura, DHALAI,2000,Kharif,390.0,400.0,1.0256410256410255,Maize
35747,Tripura, DHALAI,2001,Kharif,740.0,775.0,1.0472972972972974,Maize
35748,Tripura, DHALAI,2002,Kharif,535.0,530.0,0.9906542056074766,Maize
35749,Tripura, DHALAI,2003,Kharif,584.0,600.0,1.0273972602739727,Maize
35750,Tripura, DHALAI,2004,Kharif,1008.0,1162.0,1.1527777777777777,Maize
35751,Tripura, DHALAI,2005,Kharif,538.0,545.0,1.013011152416357,Maize
35752,Tripura, DHALAI,2006,Kharif,589.0,629.0,1.067911714770798,Maize
35753,Tripura, DHALAI,2007,Kharif,533.0,521.0,0.9774859287054409,Maize
35754,Tripura, DHALAI,2008,Kharif,538.0,535.0,0.9944237918215614,Maize
35755,Tripura, DHALAI,2009,Kharif,488.0,518.0,1.0614754098360655,Maize
35756,Tripura, DHALAI,2010,Kharif,652.0,880.0,1.3496932515337423,Maize
35757,Tripura, DHALAI,2011,Kharif,823.0,986.0,1.198055893074119,Maize
35758,Tripura, DHALAI,2012,Kharif,1041.0,1400.0,1.344860710854947,Maize
35759,Tripura, DHALAI,2013,Kharif,862.0,1008.0,1.1693735498839908,Maize
35760,Tripura, DHALAI,2014,Kharif,804.0,952.0,1.1840796019900497,Maize
35761,Tripura, DHALAI,2015,Kharif,1314.0,1672.0,1.2724505327245053,Maize
35763,Tripura, DHALAI,2016,Kharif,2727.0,3430.0,1.2577924459112577,Maize
35765,Tripura, DHALAI,2017,Kharif,2742.0,3567.0,1.3008752735229758,Maize
35767,Tripura, DHALAI,2018,Kharif,3162.0,3982.66,1.259538266919671,Maize
35769,Tripura, DHALAI,2019,Kharif,2637.0,3618.62,1.37224876753887,Maize
35771,Tripura, GOMATI,2012,Kharif,478.0,639.0,1.3368200836820083,Maize
35772,Tripura, GOMATI,2013,Kharif,327.0,371.0,1.1345565749235473,Maize
35773,Tripura, GOMATI,2014,Kharif,333.0,424.0,1.2732732732732732,Maize
35774,Tripura, GOMATI,2015,Kharif,1039.0,1477.0,1.4215591915303176,Maize
35776,Tripura, GOMATI,2016,Kharif,2038.0,2892.0,1.4190382728164868,Maize
35778,Tripura, GOMATI,2017,Kharif,2295.0,3416.0,1.4884531590413943,Maize
35780,Tripura, GOMATI,2018,Kharif,2128.0,2736.29,1.2858505639097744,Maize
35782,Tripura, GOMATI,2019,Kharif,2208.0,3307.81,1.4981023550724637,Maize
35784,Tripura, KHOWAI,2012,Kharif,354.0,469.0,1.3248587570621468,Maize
35785,Tripura, KHOWAI,2013,Kharif,511.0,785.0,1.5362035225048924,Maize
35786,Tripura, KHOWAI,2014,Kharif,453.0,670.0,1.479028697571744,Maize
35787,Tripura, KHOWAI,2015,Kharif,721.0,1002.0,1.389736477115118,Maize
35789,Tripura, KHOWAI,2016,Kharif,1327.0,1840.0,1.386586284853052,Maize
35791,Tripura, KHOWAI,2017,Kharif,1556.0,2248.0,1.4447300771208227,Maize
35793,Tripura, KHOWAI,2018,Kharif,1666.0,2066.85,1.2406062424969988,Maize
35795,Tripura, KHOWAI,2019,Kharif,1183.0,1546.45,1.3072273879966188,Maize
35797,Tripura, NORTH TRIPURA,1998,Kharif,320.0,240.0,0.75,Maize
35798,Tripura, NORTH TRIPURA,1999,Kharif,185.0,150.0,0.8108108108108109,Maize
35799,Tripura, NORTH TRIPURA,2000,Kharif,240.0,235.0,0.9791666666666666,Maize
35800,Tripura, NORTH TRIPURA,2001,Kharif,275.0,265.0,0.9636363636363636,Maize
35801,Tripura, NORTH TRIPURA,2002,Kharif,372.0,340.0,0.9139784946236559,Maize
35802,Tripura, NORTH TRIPURA,2003,Kharif,335.0,313.0,0.9343283582089552,Maize
35803,Tripura, NORTH TRIPURA,2004,Kharif,507.0,600.0,1.183431952662722,Maize
35804,Tripura, NORTH TRIPURA,2005,Kharif,267.0,266.0,0.9962546816479401,Maize
35805,Tripura, NORTH TRIPURA,2006,Kharif,341.0,345.0,1.0117302052785924,Maize
35806,Tripura, NORTH TRIPURA,2007,Kharif,332.0,336.0,1.0120481927710843,Maize
35807,Tripura, NORTH TRIPURA,2008,Kharif,280.0,300.0,1.0714285714285714,Maize
35808,Tripura, NORTH TRIPURA,2009,Kharif,497.0,508.0,1.0221327967806841,Maize
35809,Tripura, NORTH TRIPURA,2010,Kharif,603.0,843.0,1.3980099502487562,Maize
35810,Tripura, NORTH TRIPURA,2011,Kharif,818.0,1013.0,1.2383863080684596,Maize
35811,Tripura, NORTH TRIPURA,2012,Kharif,564.0,713.0,1.2641843971631206,Maize
35812,Tripura, NORTH TRIPURA,2013,Kharif,938.0,1216.0,1.2963752665245203,Maize
35813,Tripura, NORTH TRIPURA,2014,Kharif,1326.0,1843.0,1.389894419306184,Maize
35814,Tripura, NORTH TRIPURA,2015,Kharif,1387.0,1890.0,1.3626532083633742,Maize
35816,Tripura, NORTH TRIPURA,2016,Kharif,1785.0,2375.0,1.330532212885154,Maize
35818,Tripura, NORTH TRIPURA,2017,Kharif,2002.0,2586.0,1.2917082917082916,Maize
35820,Tripura, NORTH TRIPURA,2018,Kharif,1845.0,2319.17,1.2570027100271004,Maize
35822,Tripura, NORTH TRIPURA,2019,Kharif,1795.0,2637.02,1.469091922005571,Maize
35824,Tripura, SEPAHIJALA,2012,Kharif,329.0,393.0,1.1945288753799392,Maize
35825,Tripura, SEPAHIJALA,2013,Kharif,490.0,584.0,1.1918367346938776,Maize
35826,Tripura, SEPAHIJALA,2014,Kharif,303.0,372.0,1.2277227722772277,Maize
35827,Tripura, SEPAHIJALA,2015,Kharif,478.0,696.0,1.4560669456066946,Maize
35829,Tripura, SEPAHIJALA,2016,Kharif,860.0,1303.0,1.5151162790697674,Maize
35831,Tripura, SEPAHIJALA,2017,Kharif,873.0,1289.0,1.4765177548682704,Maize
35833,Tripura, SEPAHIJALA,2018,Kharif,786.0,1160.74,1.4767684478371501,Maize
35835,Tripura, SEPAHIJALA,2019,Kharif,813.0,1231.4,1.5146371463714638,Maize
35837,Tripura, SOUTH TRIPURA,1998,Kharif,630.0,470.0,0.746031746031746,Maize
35838,Tripura, SOUTH TRIPURA,1999,Kharif,375.0,300.0,0.8,Maize
35839,Tripura, SOUTH TRIPURA,2000,Kharif,480.0,490.0,1.0208333333333333,Maize
35840,Tripura, SOUTH TRIPURA,2001,Kharif,525.0,530.0,1.0095238095238095,Maize
35841,Tripura, SOUTH TRIPURA,2002,Kharif,713.0,690.0,0.967741935483871,Maize
35842,Tripura, SOUTH TRIPURA,2003,Kharif,626.0,615.0,0.9824281150159745,Maize
35843,Tripura, SOUTH TRIPURA,2004,Kharif,701.0,687.0,0.9800285306704708,Maize
35844,Tripura, SOUTH TRIPURA,2005,Kharif,670.0,657.0,0.9805970149253731,Maize
35845,Tripura, SOUTH TRIPURA,2006,Kharif,820.0,830.0,1.0121951219512195,Maize
35846,Tripura, SOUTH TRIPURA,2007,Kharif,718.0,764.0,1.064066852367688,Maize
35847,Tripura, SOUTH TRIPURA,2008,Kharif,687.0,663.0,0.9650655021834061,Maize
35848,Tripura, SOUTH TRIPURA,2009,Kharif,644.0,654.0,1.015527950310559,Maize
35849,Tripura, SOUTH TRIPURA,2010,Kharif,857.0,1088.0,1.2695449241540258,Maize
35850,Tripura, SOUTH TRIPURA,2011,Kharif,1055.0,1237.0,1.1725118483412322,Maize
35851,Tripura, SOUTH TRIPURA,2012,Kharif,650.0,806.0,1.24,Maize
35852,Tripura, SOUTH TRIPURA,2013,Kharif,729.0,835.0,1.1454046639231825,Maize
35853,Tripura, SOUTH TRIPURA,2014,Kharif,558.0,723.0,1.2956989247311828,Maize
35854,Tripura, SOUTH TRIPURA,2015,Kharif,1034.0,1525.0,1.4748549323017408,Maize
35856,Tripura, SOUTH TRIPURA,2016,Kharif,1115.0,1640.0,1.4708520179372198,Maize
35858,Tripura, SOUTH TRIPURA,2017,Kharif,1506.0,2293.0,1.5225763612217795,Maize
35860,Tripura, SOUTH TRIPURA,2018,Kharif,1068.0,1462.25,1.3691479400749065,Maize
35862,Tripura, SOUTH TRIPURA,2019,Kharif,1202.0,1758.48,1.4629617304492513,Maize
35864,Tripura, UNAKOTI,2012,Kharif,220.0,317.0,1.440909090909091,Maize
35865,Tripura, UNAKOTI,2013,Kharif,310.0,387.0,1.2483870967741935,Maize
35866,Tripura, UNAKOTI,2014,Kharif,263.0,337.0,1.2813688212927756,Maize
35867,Tripura, UNAKOTI,2015,Kharif,446.0,605.0,1.3565022421524664,Maize
35869,Tripura, UNAKOTI,2016,Kharif,710.0,961.0,1.3535211267605634,Maize
35871,Tripura, UNAKOTI,2017,Kharif,732.0,1099.0,1.5013661202185793,Maize
35873,Tripura, UNAKOTI,2018,Kharif,809.0,1020.02,1.260840543881335,Maize
35875,Tripura, UNAKOTI,2019,Kharif,525.0,709.82,1.3520380952380953,Maize
35877,Tripura, WEST TRIPURA,1998,Kharif,755.0,560.0,0.7417218543046358,Maize
35878,Tripura, WEST TRIPURA,1999,Kharif,465.0,365.0,0.7849462365591398,Maize
35879,Tripura, WEST TRIPURA,2000,Kharif,470.0,455.0,0.9680851063829787,Maize
35880,Tripura, WEST TRIPURA,2001,Kharif,540.0,510.0,0.9444444444444444,Maize
35881,Tripura, WEST TRIPURA,2002,Kharif,685.0,645.0,0.9416058394160584,Maize
35882,Tripura, WEST TRIPURA,2003,Kharif,695.0,622.0,0.8949640287769784,Maize
35883,Tripura, WEST TRIPURA,2004,Kharif,574.0,518.0,0.9024390243902439,Maize
35884,Tripura, WEST TRIPURA,2005,Kharif,675.0,632.0,0.9362962962962963,Maize
35885,Tripura, WEST TRIPURA,2006,Kharif,700.0,616.0,0.88,Maize
35886,Tripura, WEST TRIPURA,2007,Kharif,540.0,504.0,0.9333333333333333,Maize
35887,Tripura, WEST TRIPURA,2008,Kharif,588.0,548.0,0.9319727891156463,Maize
35888,Tripura, WEST TRIPURA,2009,Kharif,389.0,350.0,0.8997429305912596,Maize
35889,Tripura, WEST TRIPURA,2010,Kharif,989.0,1293.0,1.307381193124368,Maize
35890,Tripura, WEST TRIPURA,2011,Kharif,1047.0,1822.0,1.740210124164279,Maize
35891,Tripura, WEST TRIPURA,2012,Kharif,312.0,440.0,1.4102564102564104,Maize
35892,Tripura, WEST TRIPURA,2013,Kharif,382.0,619.0,1.6204188481675392,Maize
35893,Tripura, WEST TRIPURA,2014,Kharif,479.0,642.0,1.3402922755741127,Maize
35894,Tripura, WEST TRIPURA,2015,Kharif,915.0,1234.0,1.3486338797814208,Maize
35896,Tripura, WEST TRIPURA,2016,Kharif,1634.0,2167.0,1.3261933904528764,Maize
35898,Tripura, WEST TRIPURA,2017,Kharif,1890.0,2639.0,1.3962962962962964,Maize
35900,Tripura, WEST TRIPURA,2018,Kharif,2055.0,2681.58,1.3049051094890511,Maize
35902,Tripura, WEST TRIPURA,2019,Kharif,2122.0,2948.36,1.3894250706880302,Maize
35904,Uttar Pradesh, AGRA,1997,Kharif,138.0,316.0,2.289855072463768,Maize
35906,Uttar Pradesh, AGRA,1998,Kharif,184.0,152.0,0.8260869565217391,Maize
35908,Uttar Pradesh, AGRA,1999,Kharif,191.0,272.0,1.4240837696335078,Maize
35910,Uttar Pradesh, AGRA,2000,Kharif,201.0,400.0,1.9900497512437811,Maize
35912,Uttar Pradesh, AGRA,2001,Kharif,189.0,368.0,1.947089947089947,Maize
35914,Uttar Pradesh, AGRA,2002,Kharif,435.0,513.0,1.1793103448275861,Maize
35916,Uttar Pradesh, AGRA,2003,Kharif,103.0,178.0,1.7281553398058251,Maize
35918,Uttar Pradesh, AGRA,2004,Kharif,143.0,295.0,2.062937062937063,Maize
35919,Uttar Pradesh, AGRA,2005,Kharif,74.0,133.0,1.7972972972972974,Maize
35920,Uttar Pradesh, AGRA,2006,Kharif,143.0,260.0,1.8181818181818181,Maize
35922,Uttar Pradesh, AGRA,2007,Kharif,100.0,227.0,2.27,Maize
35924,Uttar Pradesh, AGRA,2008,Kharif,68.0,159.0,2.338235294117647,Maize
35926,Uttar Pradesh, AGRA,2009,Kharif,40.0,74.0,1.85,Maize
35928,Uttar Pradesh, AGRA,2010,Kharif,63.0,135.0,2.142857142857143,Maize
35930,Uttar Pradesh, AGRA,2011,Kharif,68.0,171.0,2.514705882352941,Maize
35932,Uttar Pradesh, AGRA,2012,Kharif,73.0,204.0,2.7945205479452055,Maize
35934,Uttar Pradesh, AGRA,2013,Kharif,58.0,157.0,2.706896551724138,Maize
35936,Uttar Pradesh, AGRA,2014,Kharif,45.0,117.0,2.6,Maize
35938,Uttar Pradesh, AGRA,2015,Kharif,47.0,134.0,2.851063829787234,Maize
35940,Uttar Pradesh, AGRA,2016,Kharif,115.0,343.0,2.982608695652174,Maize
35942,Uttar Pradesh, AGRA,2017,Kharif,50.0,154.0,3.08,Maize
35944,Uttar Pradesh, AGRA,2018,Kharif,115.0,378.0,3.2869565217391306,Maize
35946,Uttar Pradesh, AGRA,2019,Kharif,33.0,116.0,3.515151515151515,Maize
35948,Uttar Pradesh, ALIGARH,1997,Kharif,44245.0,96897.0,2.1900101706407504,Maize
35950,Uttar Pradesh, ALIGARH,1998,Kharif,42847.0,48246.0,1.1260064882022078,Maize
35952,Uttar Pradesh, ALIGARH,1999,Kharif,37254.0,72012.0,1.9330004831695926,Maize
35954,Uttar Pradesh, ALIGARH,2000,Kharif,42821.0,91337.0,2.13299549286565,Maize
35956,Uttar Pradesh, ALIGARH,2001,Kharif,43886.0,89176.0,2.031991979218885,Maize
35958,Uttar Pradesh, ALIGARH,2002,Kharif,26225.0,25386.0,0.9680076263107722,Maize
35960,Uttar Pradesh, ALIGARH,2003,Kharif,30476.0,50224.0,1.6479852999081244,Maize
35962,Uttar Pradesh, ALIGARH,2004,Kharif,28190.0,53589.0,1.9009932600212842,Maize
35963,Uttar Pradesh, ALIGARH,2005,Kharif,26783.0,41514.0,1.5500130679908897,Maize
35964,Uttar Pradesh, ALIGARH,2006,Kharif,26381.0,41972.0,1.5909935180622419,Maize
35966,Uttar Pradesh, ALIGARH,2007,Kharif,26847.0,52942.0,1.971989421536857,Maize
35968,Uttar Pradesh, ALIGARH,2008,Kharif,26825.0,68162.0,2.54098788443616,Maize
35970,Uttar Pradesh, ALIGARH,2009,Kharif,18783.0,33960.0,1.8080178885162115,Maize
35972,Uttar Pradesh, ALIGARH,2010,Kharif,18716.0,37900.0,2.025005343022013,Maize
35974,Uttar Pradesh, ALIGARH,2011,Kharif,20943.0,41614.0,1.987012366900635,Maize
35976,Uttar Pradesh, ALIGARH,2012,Kharif,16307.0,43638.0,2.6760286993315754,Maize
35978,Uttar Pradesh, ALIGARH,2013,Kharif,11813.0,36774.0,3.113011089477694,Maize
35980,Uttar Pradesh, ALIGARH,2014,Kharif,14445.0,30956.0,2.143025268258913,Maize
35982,Uttar Pradesh, ALIGARH,2015,Kharif,15247.0,36212.0,2.3750245950022957,Maize
35984,Uttar Pradesh, ALIGARH,2016,Kharif,19637.0,46147.0,2.35000254621378,Maize
35986,Uttar Pradesh, ALIGARH,2017,Kharif,17981.0,48693.0,2.708025137645292,Maize
35988,Uttar Pradesh, ALIGARH,2018,Kharif,14446.0,35017.0,2.4239928007753013,Maize
35990,Uttar Pradesh, ALIGARH,2019,Kharif,13634.0,35189.0,2.580974035499487,Maize
35992,Uttar Pradesh, ALLAHABAD,1997,Kharif,299.0,633.0,2.117056856187291,Maize
35993,Uttar Pradesh, ALLAHABAD,1998,Kharif,298.0,412.0,1.3825503355704698,Maize
35994,Uttar Pradesh, ALLAHABAD,1999,Kharif,327.0,665.0,2.0336391437308867,Maize
35995,Uttar Pradesh, ALLAHABAD,2000,Kharif,211.0,447.0,2.118483412322275,Maize
35997,Uttar Pradesh, ALLAHABAD,2001,Kharif,224.0,432.0,1.9285714285714286,Maize
35999,Uttar Pradesh, ALLAHABAD,2002,Kharif,140.0,193.0,1.3785714285714286,Maize
36000,Uttar Pradesh, ALLAHABAD,2003,Kharif,139.0,159.0,1.143884892086331,Maize
36002,Uttar Pradesh, ALLAHABAD,2004,Kharif,152.0,129.0,0.8486842105263158,Maize
36004,Uttar Pradesh, ALLAHABAD,2005,Kharif,187.0,240.0,1.2834224598930482,Maize
36005,Uttar Pradesh, ALLAHABAD,2006,Kharif,263.0,349.0,1.326996197718631,Maize
36007,Uttar Pradesh, ALLAHABAD,2007,Kharif,189.0,271.0,1.433862433862434,Maize
36009,Uttar Pradesh, ALLAHABAD,2008,Kharif,123.0,184.0,1.4959349593495934,Maize
36011,Uttar Pradesh, ALLAHABAD,2009,Kharif,100.0,146.0,1.46,Maize
36013,Uttar Pradesh, ALLAHABAD,2010,Kharif,128.0,225.0,1.7578125,Maize
36015,Uttar Pradesh, ALLAHABAD,2011,Kharif,158.0,158.0,1.0,Maize
36017,Uttar Pradesh, ALLAHABAD,2012,Kharif,160.0,182.0,1.1375,Maize
36019,Uttar Pradesh, ALLAHABAD,2013,Kharif,448.0,484.0,1.0803571428571428,Maize
36021,Uttar Pradesh, ALLAHABAD,2014,Kharif,165.0,293.0,1.7757575757575759,Maize
36023,Uttar Pradesh, ALLAHABAD,2015,Kharif,151.0,110.0,0.7284768211920529,Maize
36025,Uttar Pradesh, ALLAHABAD,2016,Kharif,113.0,212.0,1.8761061946902655,Maize
36026,Uttar Pradesh, ALLAHABAD,2017,Kharif,128.0,280.0,2.1875,Maize
36028,Uttar Pradesh, ALLAHABAD,2018,Kharif,115.0,201.0,1.7478260869565216,Maize
36030,Uttar Pradesh, ALLAHABAD,2019,Kharif,120.0,219.0,1.825,Maize
36032,Uttar Pradesh, ALMORA,1997,Kharif,2345.0,2739.0,1.1680170575692963,Maize
36033,Uttar Pradesh, ALMORA,1998,Kharif,1976.0,2136.0,1.0809716599190284,Maize
36034,Uttar Pradesh, ALMORA,1999,Kharif,2211.0,2819.0,1.2749886928991407,Maize
36035,Uttar Pradesh, AMBEDKAR NAGAR,1997,Kharif,601.0,543.0,0.9034941763727121,Maize
36037,Uttar Pradesh, AMBEDKAR NAGAR,1998,Kharif,490.0,341.0,0.6959183673469388,Maize
36039,Uttar Pradesh, AMBEDKAR NAGAR,1999,Kharif,480.0,445.0,0.9270833333333334,Maize
36041,Uttar Pradesh, AMBEDKAR NAGAR,2000,Kharif,484.0,678.0,1.4008264462809918,Maize
36043,Uttar Pradesh, AMBEDKAR NAGAR,2001,Kharif,450.0,714.0,1.5866666666666667,Maize
36045,Uttar Pradesh, AMBEDKAR NAGAR,2002,Kharif,490.0,552.0,1.126530612244898,Maize
36047,Uttar Pradesh, AMBEDKAR NAGAR,2003,Kharif,480.0,669.0,1.39375,Maize
36049,Uttar Pradesh, AMBEDKAR NAGAR,2004,Kharif,440.0,777.0,1.7659090909090909,Maize
36051,Uttar Pradesh, AMBEDKAR NAGAR,2005,Kharif,494.0,652.0,1.319838056680162,Maize
36052,Uttar Pradesh, AMBEDKAR NAGAR,2006,Kharif,518.0,485.0,0.9362934362934363,Maize
36054,Uttar Pradesh, AMBEDKAR NAGAR,2007,Kharif,442.0,448.0,1.0135746606334841,Maize
36056,Uttar Pradesh, AMBEDKAR NAGAR,2008,Kharif,366.0,135.0,0.36885245901639346,Maize
36058,Uttar Pradesh, AMBEDKAR NAGAR,2009,Kharif,494.0,471.0,0.9534412955465587,Maize
36060,Uttar Pradesh, AMBEDKAR NAGAR,2010,Kharif,440.0,416.0,0.9454545454545454,Maize
36062,Uttar Pradesh, AMBEDKAR NAGAR,2011,Kharif,423.0,421.0,0.9952718676122931,Maize
36064,Uttar Pradesh, AMBEDKAR NAGAR,2012,Kharif,418.0,436.0,1.0430622009569377,Maize
36066,Uttar Pradesh, AMBEDKAR NAGAR,2013,Kharif,477.0,317.0,0.6645702306079665,Maize
36068,Uttar Pradesh, AMBEDKAR NAGAR,2014,Kharif,394.0,286.0,0.7258883248730964,Maize
36070,Uttar Pradesh, AMBEDKAR NAGAR,2015,Kharif,426.0,211.0,0.4953051643192488,Maize
36072,Uttar Pradesh, AMBEDKAR NAGAR,2016,Kharif,458.0,291.0,0.6353711790393013,Maize
36074,Uttar Pradesh, AMBEDKAR NAGAR,2017,Kharif,469.0,791.0,1.6865671641791045,Maize
36076,Uttar Pradesh, AMBEDKAR NAGAR,2018,Kharif,471.0,766.0,1.6263269639065818,Maize
36078,Uttar Pradesh, AMBEDKAR NAGAR,2019,Kharif,427.0,508.0,1.189695550351288,Maize
36080,Uttar Pradesh, AMETHI,2010,Kharif,496.0,542.0,1.092741935483871,Maize
36081,Uttar Pradesh, AMETHI,2011,Kharif,482.0,479.0,0.9937759336099585,Maize
36083,Uttar Pradesh, AMETHI,2012,Kharif,399.0,416.0,1.0426065162907268,Maize
36085,Uttar Pradesh, AMETHI,2013,Kharif,601.0,400.0,0.6655574043261231,Maize
