iteration,scenario,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
8,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,9.279144333144213,-9.279144333144213
8,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,30.678801415987788,-30.678801415987788
8,Water based,Water Demand,water,Optimal,Optimal,Optimal,47.250912361644225,-47.250912361644225
9,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,22.592937490521305,-22.592937490521305
9,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,5.3851113192097735,-5.3851113192097735
9,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,25.63247189468049,-25.63247189468049
9,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,8.460534723212655,-8.460534723212655
9,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,38.124302376902,-38.124302376902
9,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,48.908964214202356,-48.908964214202356
9,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-19.12211563716813,19.12211563716813
9,Water based,Profit,profit,Optimal,Optimal,Optimal,-14.424715223168366,14.424715223168366
9,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.4316902290713704,5.4316902290713704
9,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-6.289642844244915,6.289642844244915
9,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.039935773229878,-12.039935773229878
9,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,3.6118887489255314,-3.6118887489255314
9,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,12.464226872594994,-12.464226872594994
9,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,1.2868789952669666,-1.2868789952669666
9,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.163685744625276,-18.163685744625276
9,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.933501790065816,-7.933501790065816
9,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.202259282886413,-22.202259282886413
9,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.43304045939352,-5.43304045939352
